timestamp_et,sequence_type,seconds_elapsed,up_bid,up_ask,up_bid_liq,up_ask_liq,up_last,down_bid,down_ask,down_bid_liq,down_ask_liq,down_last,candle_outcome
2026-04-01 05:56:12,GG,72,0.001,0.999,3.14,2894.98,0.001,0.001,0.999,24.61,2362.92,0.997,PENDING
2026-04-01 05:56:13,GG,73,0.001,0.999,3.14,2894.98,0.001,0.001,0.999,24.61,2362.92,0.997,PENDING
2026-04-01 05:56:15,GG,75,0.001,0.999,3.14,2894.98,0.001,0.001,0.999,24.61,2362.92,0.997,PENDING
2026-04-01 05:56:16,GG,76,0.001,0.999,3.14,2894.98,0.001,0.001,0.999,24.61,2362.92,0.997,PENDING
2026-04-01 05:56:18,GG,78,0.001,0.999,3.14,2894.98,0.001,0.001,0.999,24.61,2362.92,0.997,PENDING
2026-04-01 05:56:19,GG,79,0.001,0.999,3.14,2894.98,0.001,0.001,0.999,24.61,2362.92,0.997,PENDING
2026-04-01 05:56:21,GG,81,0.001,0.999,3.14,2894.98,0.001,0.001,0.999,24.61,2362.92,0.997,PENDING
2026-04-01 05:56:22,GG,82,0.001,0.999,3.34,2894.98,0.001,0.001,0.999,24.61,2562.72,0.997,PENDING
2026-04-01 05:56:24,GG,84,0.001,0.999,3.34,2894.98,0.001,0.001,0.999,24.61,2562.72,0.997,PENDING
2026-04-01 05:56:25,GG,85,0.001,0.999,3.34,2894.98,0.001,0.001,0.999,24.61,2562.72,0.997,PENDING
2026-04-01 05:56:27,GG,87,0.001,0.999,3.34,2894.98,0.001,0.001,0.999,24.61,2562.72,0.997,PENDING
2026-04-01 05:56:29,GG,89,0.001,0.999,3.24,2894.98,0.001,0.001,0.999,24.61,2562.82,0.997,PENDING
2026-04-01 05:56:30,GG,90,0.001,0.999,3.24,2894.98,0.001,0.001,0.999,24.61,2562.82,0.997,PENDING
2026-04-01 05:56:32,GG,92,0.001,0.999,3.24,2894.98,0.001,0.001,0.999,24.61,2562.82,0.997,PENDING
2026-04-01 05:56:33,GG,93,0.001,0.999,3.05,2894.98,0.001,0.001,0.999,24.61,2467.01,0.997,PENDING
2026-04-01 05:56:35,GG,95,0.001,0.999,3.15,2894.98,0.001,0.001,0.999,24.61,2466.91,0.997,PENDING
2026-04-01 05:56:36,GG,96,0.001,0.999,3.35,2894.98,0.001,0.001,0.999,24.61,2666.71,0.997,PENDING
2026-04-01 05:56:38,GG,98,0.001,0.999,3.35,2894.98,0.001,0.001,0.999,24.61,2466.91,0.997,PENDING
2026-04-01 05:56:39,GG,99,0.001,0.999,2.95,2894.98,0.001,0.001,0.999,24.61,2267.11,0.997,PENDING
2026-04-01 05:56:41,GG,101,0.001,0.999,3.15,2894.98,0.001,0.001,0.999,24.61,2466.91,0.997,PENDING
2026-04-01 05:56:42,GG,102,0.001,0.999,3.05,2894.98,0.001,0.001,0.999,24.61,2467.01,0.997,PENDING
2026-04-01 05:56:44,GG,104,0.001,0.999,3.05,2894.98,0.001,0.001,0.999,24.61,2467.01,0.997,PENDING
2026-04-01 05:56:45,GG,105,0.001,0.999,3.05,2894.98,0.001,0.001,0.999,24.61,2467.49,0.997,PENDING
2026-04-01 05:56:47,GG,107,0.001,0.999,2.67,2894.98,0.001,0.001,0.999,24.61,2563.39,0.997,PENDING
2026-04-01 05:56:49,GG,109,0.001,0.999,2.67,2894.98,0.001,0.001,0.999,24.61,2563.39,0.997,PENDING
2026-04-01 05:56:50,GG,110,0.001,0.999,2.67,2894.98,0.001,0.001,0.999,24.61,2563.39,0.997,PENDING
2026-04-01 05:56:52,GG,112,0.001,0.999,2.67,2894.98,0.001,0.001,0.999,24.61,2563.39,0.997,PENDING
2026-04-01 05:56:53,GG,113,0.001,0.999,2.67,2894.98,0.001,0.001,0.999,24.61,2563.39,0.997,PENDING
2026-04-01 05:56:55,GG,115,0.001,0.999,2.67,2894.98,0.001,0.001,0.999,24.61,2563.39,0.997,PENDING
2026-04-01 05:56:56,GG,116,0.001,0.999,2.67,2894.98,0.001,0.001,0.999,24.61,2563.39,0.997,PENDING
2026-04-01 05:56:58,GG,118,0.001,0.999,2.67,2894.98,0.001,0.001,0.999,24.61,2563.39,0.997,PENDING
2026-04-01 05:56:59,GG,119,0.001,0.999,2.47,2894.98,0.001,0.001,0.999,24.41,2463.49,0.998,PENDING
2026-04-01 05:57:01,GG,121,0.001,0.999,2.47,2885.18,0.001,0.001,0.999,24.41,2463.49,0.998,PENDING
2026-04-01 05:57:02,GG,122,0.001,0.999,2.95,2885.18,0.001,0.001,0.999,24.41,2463.01,0.998,PENDING
2026-04-01 05:57:04,GG,124,0.001,0.999,2.95,2885.18,0.001,0.001,0.999,24.41,2463.32,0.998,PENDING
