timestamp_utc,timestamp_et,sequence_type,seconds_elapsed,yes_best_bid,yes_best_ask,yes_spread,yes_bid_liq,yes_ask_liq,no_best_bid,no_best_ask,no_spread,no_bid_liq,no_ask_liq,last_trade_price,last_trade_side,candle_outcome
2026-03-30 11:11:11,2026-03-30 07:11:11,RR,71,0.01,0.99,0.98,87.79,6943.71,0.01,0.99,0.98,96.79,6571.9,0.87,BUY,DOWN
2026-03-30 11:11:13,2026-03-30 07:11:13,RR,73,0.01,0.99,0.98,87.79,6943.71,0.01,0.99,0.98,95.79,6571.9,0.87,BUY,DOWN
2026-03-30 11:11:15,2026-03-30 07:11:15,RR,75,0.01,0.99,0.98,87.79,6943.71,0.01,0.99,0.98,95.79,6571.9,0.87,BUY,DOWN
2026-03-30 11:11:16,2026-03-30 07:11:16,RR,76,0.01,0.99,0.98,87.79,6943.71,0.01,0.99,0.98,95.79,6571.9,0.87,BUY,DOWN
2026-03-30 11:11:18,2026-03-30 07:11:18,RR,78,0.01,0.99,0.98,87.79,6943.91,0.01,0.99,0.98,95.59,6571.9,0.87,BUY,DOWN
2026-03-30 11:11:20,2026-03-30 07:11:20,RR,80,0.01,0.99,0.98,87.79,6943.91,0.01,0.99,0.98,95.59,6571.9,0.87,BUY,DOWN
2026-03-30 11:11:21,2026-03-30 07:11:21,RR,81,0.01,0.99,0.98,87.79,7133.91,0.01,0.99,0.98,105.59,6571.9,0.87,BUY,DOWN
2026-03-30 11:11:23,2026-03-30 07:11:23,RR,83,0.01,0.99,0.98,87.79,7134.11,0.01,0.99,0.98,105.39,6571.9,0.87,BUY,DOWN
2026-03-30 11:11:24,2026-03-30 07:11:24,RR,84,0.01,0.99,0.98,87.79,6942.31,0.01,0.99,0.98,96.19,6571.9,0.86,SELL,DOWN
2026-03-30 11:11:26,2026-03-30 07:11:26,RR,86,0.01,0.99,0.98,87.79,6943.51,0.01,0.99,0.98,95.99,6571.9,0.85,BUY,DOWN
2026-03-30 11:11:28,2026-03-30 07:11:28,RR,88,0.01,0.99,0.98,87.79,6943.91,0.01,0.99,0.98,95.59,6571.9,0.88,BUY,DOWN
2026-03-30 11:11:29,2026-03-30 07:11:29,RR,89,0.01,0.99,0.98,87.79,6943.91,0.01,0.99,0.98,95.59,6571.9,0.88,BUY,DOWN
2026-03-30 11:11:31,2026-03-30 07:11:31,RR,91,0.01,0.99,0.98,87.79,7133.91,0.01,0.99,0.98,105.59,6571.9,0.88,BUY,DOWN
2026-03-30 11:11:32,2026-03-30 07:11:32,RR,92,0.01,0.99,0.98,87.79,7134.11,0.01,0.99,0.98,105.39,6571.9,0.88,BUY,DOWN
2026-03-30 11:11:34,2026-03-30 07:11:34,RR,94,0.01,0.99,0.98,87.79,6999.11,0.01,0.99,0.98,90.39,6571.9,0.88,BUY,DOWN
2026-03-30 11:11:36,2026-03-30 07:11:36,RR,96,0.01,0.99,0.98,87.79,6809.11,0.01,0.99,0.98,90.39,6571.9,0.88,BUY,DOWN
2026-03-30 11:11:37,2026-03-30 07:11:37,RR,97,0.01,0.99,0.98,87.79,7191.11,0.01,0.99,0.98,109.89,6571.9,0.88,BUY,DOWN
2026-03-30 11:11:39,2026-03-30 07:11:39,RR,99,0.01,0.99,0.98,72.79,7724.61,0.01,0.99,0.98,124.89,6086.9,0.88,BUY,DOWN
2026-03-30 11:11:40,2026-03-30 07:11:40,RR,100,0.01,0.99,0.98,72.79,7837.47,0.01,0.99,0.98,126.03,6086.9,0.88,BUY,DOWN
2026-03-30 11:11:42,2026-03-30 07:11:42,RR,102,0.01,0.99,0.98,72.79,7846.37,0.01,0.99,0.98,127.13,6086.9,0.88,BUY,DOWN
2026-03-30 11:11:44,2026-03-30 07:11:44,RR,104,0.01,0.99,0.98,72.79,7846.37,0.01,0.99,0.98,126.13,6086.9,0.88,BUY,DOWN
2026-03-30 11:11:45,2026-03-30 07:11:45,RR,105,0.01,0.99,0.98,72.79,7847.37,0.01,0.99,0.98,126.13,6086.9,0.88,BUY,DOWN
2026-03-30 11:11:47,2026-03-30 07:11:47,RR,107,0.01,0.99,0.98,72.79,7847.57,0.01,0.99,0.98,125.93,6086.9,0.88,BUY,DOWN
2026-03-30 11:11:48,2026-03-30 07:11:48,RR,108,0.01,0.99,0.98,72.79,7819.07,0.01,0.99,0.98,125.93,6086.9,0.88,BUY,DOWN
2026-03-30 11:11:50,2026-03-30 07:11:50,RR,110,0.01,0.99,0.98,72.79,7659.57,0.01,0.99,0.98,113.93,6086.9,0.88,BUY,DOWN
2026-03-30 11:11:52,2026-03-30 07:11:52,RR,112,0.01,0.99,0.98,72.79,7660.57,0.01,0.99,0.98,112.93,6086.9,0.88,BUY,DOWN
2026-03-30 11:11:53,2026-03-30 07:11:53,RR,113,0.01,0.99,0.98,72.79,7589.98,0.01,0.99,0.98,107.18,6086.9,0.95,BUY,DOWN
2026-03-30 11:11:55,2026-03-30 07:11:55,RR,115,0.01,0.99,0.98,72.79,8280.99,0.01,0.99,0.98,130.77,6086.9,0.95,BUY,DOWN
2026-03-30 11:11:56,2026-03-30 07:11:56,RR,116,0.01,0.99,0.98,72.79,8225.0,0.01,0.99,0.98,130.01,6086.9,0.94,SELL,DOWN
2026-03-30 11:11:58,2026-03-30 07:11:58,RR,118,0.01,0.99,0.98,72.79,8225.0,0.01,0.99,0.98,130.01,6086.9,0.94,SELL,DOWN
2026-03-30 11:12:00,2026-03-30 07:12:00,RR,120,0.01,0.99,0.98,72.79,8150.48,0.01,0.99,0.98,124.6,6086.9,0.95,BUY,DOWN
2026-03-30 11:12:01,2026-03-30 07:12:01,RR,121,0.01,0.99,0.98,72.79,7642.51,0.01,0.99,0.98,92.58,6086.9,0.94,BUY,DOWN
2026-03-30 11:12:03,2026-03-30 07:12:03,RR,123,0.01,0.99,0.98,72.79,7678.43,0.01,0.99,0.98,100.78,6086.9,0.97,BUY,DOWN
2026-03-30 11:12:04,2026-03-30 07:12:04,RR,124,0.01,0.99,0.98,72.79,7513.62,0.01,0.99,0.98,105.36,6086.9,0.96,BUY,DOWN
2026-03-30 11:12:06,2026-03-30 07:12:06,RR,126,0.01,0.99,0.98,72.79,7116.08,0.01,0.99,0.98,92.52,6086.9,0.96,BUY,DOWN
2026-03-30 11:12:08,2026-03-30 07:12:08,RR,128,0.01,0.99,0.98,72.79,7100.71,0.01,0.99,0.98,107.43,6086.9,0.95,SELL,DOWN
2026-03-30 11:12:09,2026-03-30 07:12:09,RR,129,0.01,0.99,0.98,72.79,7619.74,0.01,0.99,0.98,112.28,6086.9,0.95,SELL,DOWN
2026-03-30 11:12:11,2026-03-30 07:12:11,RR,131,0.01,0.99,0.98,72.79,6453.06,0.01,0.99,0.98,69.94,6086.9,0.97,BUY,DOWN
2026-03-30 11:12:13,2026-03-30 07:12:13,RR,133,0.01,0.99,0.98,72.79,6723.46,0.01,0.99,0.98,80.04,6086.9,0.97,BUY,DOWN
2026-03-30 11:12:14,2026-03-30 07:12:14,RR,134,0.01,0.99,0.98,72.79,7218.55,0.01,0.99,0.98,87.0,6086.9,0.97,BUY,DOWN
2026-03-30 11:12:16,2026-03-30 07:12:16,RR,136,0.01,0.99,0.98,72.79,7247.9,0.01,0.99,0.98,87.6,6086.9,0.97,BUY,DOWN
2026-03-30 11:12:17,2026-03-30 07:12:17,RR,137,0.01,0.99,0.98,72.79,7240.26,0.01,0.99,0.98,86.95,6086.9,0.97,BUY,DOWN
2026-03-30 11:12:19,2026-03-30 07:12:19,RR,139,0.01,0.99,0.98,72.79,7221.68,0.01,0.99,0.98,85.73,6086.9,0.97,BUY,DOWN
2026-03-30 11:12:21,2026-03-30 07:12:21,RR,141,0.01,0.99,0.98,72.79,7233.51,0.01,0.99,0.98,81.67,6086.9,0.98,BUY,DOWN
2026-03-30 11:12:22,2026-03-30 07:12:22,RR,142,0.01,0.99,0.98,72.79,7223.41,0.01,0.99,0.98,79.06,6086.9,0.97,SELL,DOWN
2026-03-30 11:12:24,2026-03-30 07:12:24,RR,144,0.01,0.99,0.98,72.79,7025.51,0.01,0.99,0.98,80.96,6086.9,0.97,SELL,DOWN
2026-03-30 11:12:25,2026-03-30 07:12:25,RR,145,0.01,0.99,0.98,72.79,7243.31,0.01,0.99,0.98,81.16,6086.9,0.97,SELL,DOWN
2026-03-30 11:12:27,2026-03-30 07:12:27,RR,147,0.01,0.99,0.98,72.79,6989.15,0.01,0.99,0.98,25.36,6086.9,0.98,BUY,DOWN
2026-03-30 11:12:29,2026-03-30 07:12:29,RR,149,0.01,0.99,0.98,72.79,1714.98,0.01,0.99,0.98,23.54,6086.9,0.98,BUY,DOWN
2026-03-30 11:12:30,2026-03-30 07:12:30,RR,150,0.01,0.99,0.98,72.79,1891.94,0.01,0.99,0.98,25.27,6067.4,0.98,BUY,DOWN
2026-03-30 11:12:32,2026-03-30 07:12:32,RR,152,0.01,0.99,0.98,72.29,1921.64,0.01,0.99,0.98,23.87,6067.4,0.98,BUY,DOWN
2026-03-30 11:12:34,2026-03-30 07:12:34,RR,154,0.01,0.99,0.98,72.29,1728.39,0.01,0.99,0.98,23.87,6067.4,0.98,BUY,DOWN
2026-03-30 11:12:35,2026-03-30 07:12:35,RR,155,0.01,0.99,0.98,72.29,1911.74,0.01,0.99,0.98,26.52,6067.4,0.98,BUY,DOWN
2026-03-30 11:12:37,2026-03-30 07:12:37,RR,157,0.01,0.99,0.98,72.29,2061.08,0.01,0.99,0.98,27.84,6067.4,0.98,BUY,DOWN
2026-03-30 11:12:38,2026-03-30 07:12:38,RR,158,0.01,0.99,0.98,72.29,1914.35,0.01,0.99,0.98,26.11,6067.4,0.98,BUY,DOWN
2026-03-30 11:12:40,2026-03-30 07:12:40,RR,160,0.01,0.99,0.98,72.29,2083.04,0.01,0.99,0.98,40.84,6067.4,0.96,SELL,DOWN
2026-03-30 11:12:42,2026-03-30 07:12:42,RR,162,0.01,0.99,0.98,72.29,2498.87,0.01,0.99,0.98,45.49,6067.4,0.96,SELL,DOWN
2026-03-30 11:12:43,2026-03-30 07:12:43,RR,163,0.01,0.99,0.98,72.29,2591.39,0.01,0.99,0.98,46.62,6067.4,0.96,BUY,DOWN
2026-03-30 11:12:45,2026-03-30 07:12:45,RR,165,0.01,0.99,0.98,72.29,2207.77,0.01,0.99,0.98,68.27,6067.4,0.93,SELL,DOWN
2026-03-30 11:12:46,2026-03-30 07:12:46,RR,166,0.01,0.99,0.98,72.29,2193.64,0.01,0.99,0.98,45.25,6067.4,0.94,BUY,DOWN
2026-03-30 11:12:48,2026-03-30 07:12:48,RR,168,0.01,0.99,0.98,87.29,2316.06,0.01,0.99,0.98,42.36,6552.4,0.96,BUY,DOWN
2026-03-30 11:12:50,2026-03-30 07:12:50,RR,170,0.01,0.99,0.98,87.29,1858.26,0.01,0.99,0.98,27.99,6552.4,0.96,BUY,DOWN
2026-03-30 11:12:51,2026-03-30 07:12:51,RR,171,0.01,0.99,0.98,87.29,2404.27,0.01,0.99,0.98,46.74,6552.4,0.96,BUY,DOWN
2026-03-30 11:12:53,2026-03-30 07:12:53,RR,173,0.01,0.99,0.98,87.29,2261.11,0.01,0.99,0.98,46.74,6552.4,0.96,BUY,DOWN
2026-03-30 11:12:54,2026-03-30 07:12:54,RR,174,0.01,0.99,0.98,87.29,2058.72,0.01,0.99,0.98,44.14,6552.4,0.96,BUY,DOWN
2026-03-30 11:12:56,2026-03-30 07:12:56,RR,176,0.01,0.99,0.98,87.29,2041.04,0.01,0.99,0.98,44.36,6552.4,0.96,BUY,DOWN
2026-03-30 11:12:58,2026-03-30 07:12:58,RR,178,0.01,0.99,0.98,87.29,2240.75,0.01,0.99,0.98,43.47,6552.4,0.96,BUY,DOWN
2026-03-30 11:12:59,2026-03-30 07:12:59,RR,179,0.01,0.99,0.98,87.29,2240.95,0.01,0.99,0.98,43.27,6552.4,0.96,BUY,DOWN
2026-03-30 11:13:01,2026-03-30 07:13:01,RR,181,0.01,0.99,0.98,87.14,2205.79,0.01,0.99,0.98,41.96,6542.55,0.96,BUY,DOWN
2026-03-30 11:13:03,2026-03-30 07:13:03,RR,183,0.01,0.99,0.98,87.14,1040.04,0.01,0.99,0.98,24.02,6542.55,0.98,BUY,DOWN
2026-03-30 11:13:04,2026-03-30 07:13:04,RR,184,0.01,0.99,0.98,87.14,1658.27,0.01,0.99,0.98,23.17,6542.55,0.98,BUY,DOWN
2026-03-30 11:13:06,2026-03-30 07:13:06,RR,186,0.01,0.99,0.98,87.14,2009.28,0.01,0.99,0.98,28.01,6542.55,0.98,BUY,DOWN
2026-03-30 11:13:07,2026-03-30 07:13:07,RR,187,0.01,0.99,0.98,87.14,2212.47,0.01,0.99,0.98,36.28,6542.55,0.98,BUY,DOWN
2026-03-30 11:13:09,2026-03-30 07:13:09,RR,189,0.01,0.99,0.98,87.14,2037.73,0.01,0.99,0.98,36.82,6542.55,0.96,BUY,DOWN
2026-03-30 11:13:11,2026-03-30 07:13:11,RR,191,0.01,0.99,0.98,87.14,2196.33,0.01,0.99,0.98,36.82,6542.55,0.96,BUY,DOWN
2026-03-30 11:13:12,2026-03-30 07:13:12,RR,192,0.01,0.99,0.98,87.14,2037.73,0.01,0.99,0.98,36.82,6542.55,0.96,BUY,DOWN
2026-03-30 11:13:14,2026-03-30 07:13:14,RR,194,0.01,0.99,0.98,87.14,2235.73,0.01,0.99,0.98,38.82,6542.55,0.96,BUY,DOWN
2026-03-30 11:13:15,2026-03-30 07:13:15,RR,195,0.01,0.99,0.98,87.14,2023.03,0.01,0.99,0.98,36.52,6542.55,0.96,BUY,DOWN
2026-03-30 11:13:17,2026-03-30 07:13:17,RR,197,0.01,0.99,0.98,87.14,2019.15,0.01,0.99,0.98,37.35,6542.55,0.96,BUY,DOWN
2026-03-30 11:13:19,2026-03-30 07:13:19,RR,199,0.01,0.99,0.98,87.14,2217.25,0.01,0.99,0.98,37.35,6542.55,0.96,BUY,DOWN
2026-03-30 11:13:20,2026-03-30 07:13:20,RR,200,0.01,0.99,0.98,87.14,2211.47,0.01,0.99,0.98,38.13,6542.55,0.96,BUY,DOWN
2026-03-30 11:13:22,2026-03-30 07:13:22,RR,202,0.01,0.99,0.98,87.14,2181.3,0.01,0.99,0.98,37.3,6542.55,0.97,BUY,DOWN
2026-03-30 11:13:23,2026-03-30 07:13:23,RR,203,0.01,0.99,0.98,87.14,2176.4,0.01,0.99,0.98,37.04,6542.55,0.97,BUY,DOWN
2026-03-30 11:13:25,2026-03-30 07:13:25,RR,205,0.01,0.99,0.98,87.14,2136.61,0.01,0.99,0.98,36.22,6542.55,0.97,BUY,DOWN
2026-03-30 11:13:27,2026-03-30 07:13:27,RR,207,0.01,0.99,0.98,87.14,1928.52,0.01,0.99,0.98,33.7,6542.55,0.97,BUY,DOWN
2026-03-30 11:13:28,2026-03-30 07:13:28,RR,208,0.01,0.99,0.98,87.14,2126.52,0.01,0.99,0.98,35.7,6542.55,0.97,BUY,DOWN
2026-03-30 11:13:30,2026-03-30 07:13:30,RR,210,0.01,0.99,0.98,87.14,2126.52,0.01,0.99,0.98,35.7,6542.55,0.97,BUY,DOWN
2026-03-30 11:13:31,2026-03-30 07:13:31,RR,211,0.01,0.99,0.98,87.14,2179.05,0.01,0.99,0.98,28.22,6542.55,0.97,BUY,DOWN
2026-03-30 11:13:33,2026-03-30 07:13:33,RR,213,0.01,0.99,0.98,87.14,2095.58,0.01,0.99,0.98,27.61,6542.55,0.97,SELL,DOWN
2026-03-30 11:13:35,2026-03-30 07:13:35,RR,215,0.01,0.99,0.98,87.14,1375.56,0.01,0.99,0.98,13.94,6542.55,0.97,SELL,DOWN
2026-03-30 11:13:36,2026-03-30 07:13:36,RR,216,0.01,0.0,0,89.14,0,0.0,0.99,0,0,6640.55,0.98,SELL,DOWN
2026-03-30 11:13:38,2026-03-30 07:13:38,RR,218,0.01,0.0,0,89.14,0,0.0,0.99,0,0,6640.55,0.99,SELL,DOWN
2026-03-30 11:13:40,2026-03-30 07:13:40,RR,220,0.01,0.0,0,89.14,0,0.0,0.99,0,0,6640.55,0.99,SELL,DOWN
2026-03-30 11:13:41,2026-03-30 07:13:41,RR,221,0.01,0.0,0,89.14,0,0.0,0.99,0,0,6640.55,0.99,SELL,DOWN
2026-03-30 11:13:43,2026-03-30 07:13:43,RR,223,0.01,0.0,0,89.14,0,0.0,0.99,0,0,6640.55,0.99,SELL,DOWN
2026-03-30 11:13:44,2026-03-30 07:13:44,RR,224,0.01,0.0,0,89.14,0,0.0,0.99,0,0,6640.55,0.99,SELL,DOWN
2026-03-30 11:13:46,2026-03-30 07:13:46,RR,226,0.01,0.0,0,89.14,0,0.0,0.99,0,0,6640.55,0.99,SELL,DOWN
2026-03-30 11:13:48,2026-03-30 07:13:48,RR,228,0.01,0.0,0,89.14,0,0.0,0.99,0,0,6640.55,0.99,SELL,DOWN
2026-03-30 11:13:49,2026-03-30 07:13:49,RR,229,0.01,0.0,0,89.14,0,0.0,0.99,0,0,6640.55,0.99,SELL,DOWN
2026-03-30 11:13:51,2026-03-30 07:13:51,RR,231,0.001,0.0,0,79.47,0,0.0,0.999,0,0,6505.82,0.99,SELL,DOWN
2026-03-30 11:13:52,2026-03-30 07:13:52,RR,232,0.001,0.0,0,72.15,0,0.0,0.999,0,0,7048.74,0.99,SELL,DOWN
2026-03-30 11:13:54,2026-03-30 07:13:54,RR,234,0.001,0.999,0.998,72.9,499.5,0.001,0.999,0.998,0.5,7298.49,0.995,SELL,DOWN
2026-03-30 11:13:56,2026-03-30 07:13:56,RR,236,0.001,0.999,0.998,73.4,499.5,0.001,0.999,0.998,0.5,7802.94,0.995,SELL,DOWN
2026-03-30 11:13:57,2026-03-30 07:13:57,RR,237,0.001,0.999,0.998,73.4,499.5,0.001,0.999,0.998,0.5,7797.99,0.995,SELL,DOWN
2026-03-30 11:13:59,2026-03-30 07:13:59,RR,239,0.001,0.999,0.998,73.4,709.29,0.001,0.999,0.998,0.71,7797.99,0.995,SELL,DOWN
2026-03-30 11:14:00,2026-03-30 07:14:00,RR,240,0.001,0.999,0.998,64.4,709.29,0.001,0.999,0.998,0.71,7356.99,0.999,BUY,DOWN
