timestamp_et,sequence_type,seconds_elapsed,up_ask,up_liq_$,down_ask,down_liq_$,candle_outcome
2026-03-31 06:56:24,GG,84,0.999,3283.15,0.999,3541.35,PENDING
2026-03-31 06:56:25,GG,85,0.999,3283.15,0.999,3806.27,PENDING
2026-03-31 06:56:26,GG,86,0.999,3283.15,0.999,3516.6,PENDING
2026-03-31 06:56:28,GG,88,0.999,3283.15,0.999,3801.32,PENDING
2026-03-31 06:56:29,GG,89,0.999,3283.15,0.999,3801.32,PENDING
2026-03-31 06:56:30,GG,90,0.999,3283.15,0.999,3796.37,PENDING
2026-03-31 06:56:32,GG,92,0.999,3283.15,0.999,3593.42,PENDING
2026-03-31 06:56:33,GG,93,0.999,3283.15,0.999,3623.12,PENDING
2026-03-31 06:56:34,GG,94,0.999,3283.15,0.999,3593.42,PENDING
2026-03-31 06:56:36,GG,96,0.999,3283.15,0.999,3628.07,PENDING
2026-03-31 06:56:37,GG,97,0.999,3283.15,0.999,3692.42,PENDING
2026-03-31 06:56:38,GG,98,0.999,3293.14,0.999,2448.75,PENDING
2026-03-31 06:56:40,GG,100,0.999,3303.13,0.999,2458.74,PENDING
2026-03-31 06:56:41,GG,101,0.999,3303.13,0.999,2458.74,PENDING
2026-03-31 06:56:43,GG,103,0.999,3303.13,0.999,2458.74,PENDING
2026-03-31 06:56:44,GG,104,0.999,3303.13,0.999,2458.74,PENDING
2026-03-31 06:56:45,GG,105,0.999,3303.13,0.999,2458.74,PENDING
2026-03-31 06:56:47,GG,107,0.999,3303.13,0.999,3732.2,PENDING
2026-03-31 06:56:48,GG,108,0.999,3303.13,0.999,3732.2,PENDING
2026-03-31 06:56:49,GG,109,0.999,3303.13,0.999,3472.23,PENDING
2026-03-31 06:56:51,GG,111,0.999,3303.13,0.999,3472.23,PENDING
2026-03-31 06:56:52,GG,112,0.999,3303.13,0.999,3472.23,PENDING
2026-03-31 06:56:53,GG,113,0.999,3303.13,0.999,3462.33,PENDING
2026-03-31 06:56:55,GG,115,0.999,3303.13,0.999,3269.28,PENDING
2026-03-31 06:56:56,GG,116,0.999,3303.13,0.999,3274.23,PENDING
2026-03-31 06:56:57,GG,117,0.999,3303.13,0.999,3274.23,PENDING
2026-03-31 06:56:59,GG,119,0.999,3303.13,0.999,3155.43,PENDING
2026-03-31 06:57:00,GG,120,0.999,3303.13,0.999,3160.38,PENDING
2026-03-31 06:57:02,GG,122,0.999,3303.13,0.999,3264.33,PENDING
2026-03-31 06:57:03,GG,123,0.999,3303.13,0.999,3234.63,PENDING
2026-03-31 06:57:04,GG,124,0.999,3303.13,0.999,3244.53,PENDING
2026-03-31 06:57:06,GG,126,0.999,3303.13,0.999,3259.38,PENDING
2026-03-31 06:57:07,GG,127,0.999,3303.13,0.999,3264.33,PENDING
2026-03-31 06:57:08,GG,128,0.999,3303.13,0.999,3234.63,PENDING
2026-03-31 06:57:10,GG,130,0.999,3303.13,0.999,3234.63,PENDING
2026-03-31 06:57:11,GG,131,0.999,3303.13,0.999,3593.6,PENDING
2026-03-31 06:57:12,GG,132,0.999,3303.13,0.999,3504.5,PENDING
2026-03-31 06:57:14,GG,134,0.999,3303.13,0.999,3534.2,PENDING
2026-03-31 06:57:15,GG,135,0.999,3303.13,0.999,3509.45,PENDING
2026-03-31 06:57:17,GG,137,0.999,3303.13,0.999,3494.6,PENDING
2026-03-31 06:57:18,GG,138,0.999,3303.13,0.999,3494.6,PENDING
2026-03-31 06:57:19,GG,139,0.999,3303.13,0.999,3529.25,PENDING
2026-03-31 06:57:21,GG,141,0.999,3303.13,0.999,3529.25,PENDING
2026-03-31 06:57:22,GG,142,0.999,3303.13,0.999,3499.55,PENDING
2026-03-31 06:57:24,GG,144,0.999,3303.13,0.999,3499.55,PENDING
2026-03-31 06:57:25,GG,145,0.999,3303.13,0.999,3499.55,PENDING
2026-03-31 06:57:26,GG,146,0.999,3303.13,0.999,3499.55,PENDING
2026-03-31 06:57:28,GG,148,0.999,3303.13,0.999,3645.08,PENDING
2026-03-31 06:57:29,GG,149,0.999,3303.13,0.999,3544.1,PENDING
2026-03-31 06:57:30,GG,150,0.999,3303.13,0.999,3519.35,PENDING
2026-03-31 06:57:32,GG,152,0.999,3298.18,0.999,3229.68,PENDING
2026-03-31 06:57:33,GG,153,0.999,3298.18,0.999,3229.68,PENDING
2026-03-31 06:57:34,GG,154,0.999,3298.18,0.999,3259.38,PENDING
2026-03-31 06:57:36,GG,156,0.999,3298.18,0.999,3244.53,PENDING
2026-03-31 06:57:37,GG,157,0.999,3298.18,0.999,3583.7,PENDING
2026-03-31 06:57:38,GG,158,0.999,3397.18,0.999,3484.7,PENDING
2026-03-31 06:57:40,GG,160,0.999,3397.18,0.999,3484.7,PENDING
2026-03-31 06:57:41,GG,161,0.999,3397.18,0.999,3422.37,PENDING
2026-03-31 06:57:43,GG,163,0.999,3397.18,0.999,3407.52,PENDING
2026-03-31 06:57:44,GG,164,0.999,3397.18,0.999,3412.47,PENDING
2026-03-31 06:57:45,GG,165,0.999,3397.18,0.999,3412.47,PENDING
2026-03-31 06:57:47,GG,167,0.999,3397.18,0.999,3412.47,PENDING
2026-03-31 06:57:48,GG,168,0.999,3397.18,0.999,3147.55,PENDING
2026-03-31 06:57:49,GG,169,0.999,3397.18,0.999,3157.77,PENDING
2026-03-31 06:57:51,GG,171,0.999,3397.18,0.999,3043.92,PENDING
2026-03-31 06:57:52,GG,172,0.999,3397.18,0.999,3043.92,PENDING
2026-03-31 06:57:53,GG,173,0.999,3397.18,0.999,2944.92,PENDING
2026-03-31 06:57:55,GG,175,0.999,3397.18,0.999,2949.87,PENDING
2026-03-31 06:57:56,GG,176,0.999,3397.18,0.999,2949.87,PENDING
2026-03-31 06:57:57,GG,177,0.999,3397.18,0.999,2949.87,PENDING
2026-03-31 06:57:59,GG,179,0.999,3397.18,0.999,3248.72,PENDING
2026-03-31 06:58:00,GG,180,0.999,3397.18,0.999,3063.72,PENDING
2026-03-31 06:58:02,GG,182,0.999,3397.18,0.999,3058.77,PENDING
2026-03-31 06:58:03,GG,183,0.999,3397.18,0.999,3043.92,PENDING
2026-03-31 06:58:04,GG,184,0.999,3397.18,0.999,3053.82,PENDING
2026-03-31 06:58:06,GG,186,0.999,3298.18,0.999,3048.87,PENDING
2026-03-31 06:58:07,GG,187,0.999,3298.18,0.999,2944.92,PENDING
2026-03-31 06:58:08,GG,188,0.999,3298.18,0.999,2944.92,PENDING
2026-03-31 06:58:10,GG,190,0.999,3298.18,0.999,2845.92,PENDING
2026-03-31 06:58:11,GG,191,0.999,3298.18,0.999,2845.92,PENDING
2026-03-31 06:58:12,GG,192,0.999,3298.18,0.999,2845.92,PENDING
2026-03-31 06:58:14,GG,194,0.999,3298.18,0.999,2845.92,PENDING
2026-03-31 06:58:15,GG,195,0.999,3298.18,0.999,2845.92,PENDING
2026-03-31 06:58:16,GG,196,0.999,3298.18,0.999,3043.92,PENDING
2026-03-31 06:58:18,GG,198,0.999,3298.18,0.999,3043.92,PENDING
2026-03-31 06:58:19,GG,199,0.999,3298.18,0.999,2845.92,PENDING
2026-03-31 06:58:20,GG,200,0.999,3298.18,0.999,2756.82,PENDING
2026-03-31 06:58:22,GG,202,0.999,3298.18,0.999,2850.87,PENDING
2026-03-31 06:58:23,GG,203,0.999,3298.18,0.999,2845.92,PENDING
2026-03-31 06:58:25,GG,205,0.999,3298.18,0.999,2944.92,PENDING
2026-03-31 06:58:26,GG,206,0.999,3298.18,0.999,2959.77,PENDING
2026-03-31 06:58:27,GG,207,0.999,3298.18,0.999,2944.92,PENDING
2026-03-31 06:58:29,GG,209,0.999,3298.18,0.999,2944.92,PENDING
2026-03-31 06:58:30,GG,210,0.999,3298.18,0.999,2944.92,PENDING
2026-03-31 06:58:31,GG,211,0.999,3298.18,0.999,3214.79,PENDING
2026-03-31 06:58:33,GG,213,0.999,3298.18,0.999,2944.92,PENDING
2026-03-31 06:58:34,GG,214,0.999,3298.18,0.999,2657.96,PENDING
2026-03-31 06:58:35,GG,215,0.999,3298.18,0.999,2459.25,PENDING
2026-03-31 06:58:37,GG,217,0.999,3298.18,0.999,2458.95,PENDING
2026-03-31 06:58:38,GG,218,0.999,3298.18,0.999,2458.95,PENDING
2026-03-31 06:58:39,GG,219,0.999,3298.18,0.999,3145.71,PENDING
2026-03-31 06:58:41,GG,221,0.999,3298.18,0.999,3043.92,PENDING
2026-03-31 06:58:42,GG,222,0.999,3298.18,0.999,2944.92,PENDING
2026-03-31 06:58:44,GG,224,0.999,3298.18,0.999,2944.92,PENDING
2026-03-31 06:58:45,GG,225,0.999,3298.18,0.999,2845.92,PENDING
2026-03-31 06:58:46,GG,226,0.999,3298.18,0.999,2845.92,PENDING
2026-03-31 06:58:48,GG,228,0.999,3298.18,0.999,2845.92,PENDING
2026-03-31 06:58:49,GG,229,0.999,3298.18,0.999,2855.82,PENDING
2026-03-31 06:58:50,GG,230,0.999,3298.18,0.999,2842.72,PENDING
2026-03-31 06:58:52,GG,232,0.999,3298.18,0.999,2746.92,PENDING
2026-03-31 06:58:53,GG,233,0.999,3298.18,0.999,2746.92,PENDING
2026-03-31 06:58:54,GG,234,0.999,3298.18,0.999,2647.12,PENDING
2026-03-31 06:58:56,GG,236,0.999,3298.18,0.999,2647.12,PENDING
2026-03-31 06:58:57,GG,237,0.999,3298.18,0.999,2647.12,PENDING
2026-03-31 06:58:58,GG,238,0.999,3298.18,0.999,2742.16,PENDING
2026-03-31 06:59:00,GG,240,0.999,3100.18,0.999,2647.12,PENDING
