timestamp_et,sequence_type,seconds_elapsed,up_ask,up_liq_$,down_ask,down_liq_$,candle_outcome
2026-03-31 10:10:42,RR,42,0.99,4398.97,0.99,3790.5,PENDING
2026-03-31 10:10:43,RR,43,0.99,4418.57,0.99,3790.5,PENDING
2026-03-31 10:10:45,RR,45,0.99,4199.42,0.99,3790.5,PENDING
2026-03-31 10:10:46,RR,46,0.99,4228.17,0.99,3790.5,PENDING
2026-03-31 10:10:47,RR,47,0.99,4248.17,0.99,3790.5,PENDING
2026-03-31 10:10:49,RR,49,0.99,4437.77,0.99,3790.5,PENDING
2026-03-31 10:10:50,RR,50,0.99,4437.97,0.99,3790.5,PENDING
2026-03-31 10:10:51,RR,51,0.99,4418.17,0.99,3790.5,PENDING
2026-03-31 10:10:53,RR,53,0.99,4227.97,0.99,3790.5,PENDING
2026-03-31 10:10:54,RR,54,0.99,4208.97,0.99,3790.5,PENDING
2026-03-31 10:10:55,RR,55,0.99,4247.97,0.99,3790.5,PENDING
2026-03-31 10:10:57,RR,57,0.99,4248.57,0.99,3790.5,PENDING
2026-03-31 10:10:58,RR,58,0.99,4248.57,0.99,3790.5,PENDING
2026-03-31 10:11:00,RR,60,0.99,4248.37,0.99,3790.5,PENDING
2026-03-31 10:11:01,RR,61,0.99,4228.77,0.99,3790.5,PENDING
2026-03-31 10:11:02,RR,62,0.99,4418.77,0.99,3790.5,PENDING
2026-03-31 10:11:04,RR,64,0.99,4228.37,0.99,3790.5,PENDING
2026-03-31 10:11:05,RR,65,0.99,4228.37,0.99,3790.5,PENDING
2026-03-31 10:11:06,RR,66,0.99,4228.57,0.99,3790.5,PENDING
2026-03-31 10:11:08,RR,68,0.99,4247.77,0.99,3790.5,PENDING
2026-03-31 10:11:09,RR,69,0.99,4248.17,0.99,3790.5,PENDING
2026-03-31 10:11:10,RR,70,0.99,3257.97,0.99,2800.5,PENDING
2026-03-31 10:11:12,RR,72,0.99,3257.97,0.99,2800.5,PENDING
2026-03-31 10:11:13,RR,73,0.99,3258.57,0.99,2800.5,PENDING
2026-03-31 10:11:15,RR,75,0.99,3258.37,0.99,2800.5,PENDING
2026-03-31 10:11:16,RR,76,0.99,3218.97,0.99,2800.5,PENDING
2026-03-31 10:11:17,RR,77,0.99,3216.97,0.99,2800.5,PENDING
2026-03-31 10:11:19,RR,79,0.99,3216.97,0.99,2800.5,PENDING
2026-03-31 10:11:20,RR,80,0.99,3226.87,0.99,2800.5,PENDING
2026-03-31 10:11:21,RR,81,0.99,3224.87,0.99,2895.5,PENDING
2026-03-31 10:11:23,RR,83,0.99,3224.87,0.99,2800.5,PENDING
2026-03-31 10:11:24,RR,84,0.99,3226.87,0.99,2800.5,PENDING
2026-03-31 10:11:25,RR,85,0.99,3226.87,0.99,2800.5,PENDING
2026-03-31 10:11:27,RR,87,0.99,3226.87,0.99,2800.5,PENDING
2026-03-31 10:11:28,RR,88,0.99,3226.87,0.99,2800.5,PENDING
2026-03-31 10:11:30,RR,90,0.99,3226.87,0.99,2800.5,PENDING
2026-03-31 10:11:31,RR,91,0.99,3226.87,0.99,2800.5,PENDING
2026-03-31 10:11:32,RR,92,0.99,3224.87,0.99,2895.5,PENDING
2026-03-31 10:11:34,RR,94,0.99,3224.87,0.99,2895.5,PENDING
2026-03-31 10:11:35,RR,95,0.99,3224.87,0.99,3086.5,PENDING
2026-03-31 10:11:36,RR,96,0.99,2739.87,0.99,3281.5,PENDING
2026-03-31 10:11:38,RR,98,0.99,2939.67,0.99,3282.5,PENDING
2026-03-31 10:11:39,RR,99,0.99,3040.67,0.99,3382.5,PENDING
2026-03-31 10:11:40,RR,100,0.99,3040.67,0.99,3481.5,PENDING
2026-03-31 10:11:42,RR,102,0.99,3230.67,0.99,3183.5,PENDING
2026-03-31 10:11:43,RR,103,0.99,3230.67,0.99,2992.5,PENDING
2026-03-31 10:11:45,RR,105,0.99,3230.67,0.99,2992.5,PENDING
2026-03-31 10:11:46,RR,106,0.99,3231.67,0.99,2991.5,PENDING
2026-03-31 10:11:47,RR,107,0.99,3232.67,0.99,2990.5,PENDING
2026-03-31 10:11:49,RR,109,0.99,3237.42,0.99,2990.5,PENDING
2026-03-31 10:11:50,RR,110,0.99,3222.67,0.99,2990.5,PENDING
2026-03-31 10:11:51,RR,111,0.99,3221.92,0.99,2800.5,PENDING
2026-03-31 10:11:53,RR,113,0.99,3221.92,0.99,2800.5,PENDING
2026-03-31 10:11:54,RR,114,0.99,3221.92,0.99,2800.5,PENDING
2026-03-31 10:11:55,RR,115,0.99,3217.92,0.99,2990.5,PENDING
2026-03-31 10:11:57,RR,117,0.99,3222.87,0.99,2990.5,PENDING
2026-03-31 10:11:58,RR,118,0.99,3222.87,0.99,2990.5,PENDING
2026-03-31 10:12:00,RR,120,0.99,3227.67,0.99,2990.5,PENDING
2026-03-31 10:12:01,RR,121,0.99,3231.67,0.99,2800.5,PENDING
2026-03-31 10:12:02,RR,122,0.99,3236.37,0.99,2800.5,PENDING
2026-03-31 10:12:04,RR,124,0.99,3236.37,0.99,2800.5,PENDING
2026-03-31 10:12:05,RR,125,0.99,3258.37,0.99,2800.5,PENDING
2026-03-31 10:12:06,RR,126,0.99,3258.37,0.99,2800.5,PENDING
2026-03-31 10:12:08,RR,128,0.99,3253.62,0.99,2800.5,PENDING
2026-03-31 10:12:09,RR,129,0.99,3233.82,0.99,2800.5,PENDING
2026-03-31 10:12:10,RR,130,0.99,3233.82,0.99,2800.5,PENDING
2026-03-31 10:12:12,RR,132,0.99,3139.12,0.99,2701.5,PENDING
2026-03-31 10:12:13,RR,133,0.99,3157.12,0.99,2701.5,PENDING
2026-03-31 10:12:15,RR,135,0.99,3139.12,0.99,2701.5,PENDING
2026-03-31 10:12:16,RR,136,0.99,3139.12,0.99,2701.5,PENDING
2026-03-31 10:12:17,RR,137,0.99,3139.12,0.99,2701.5,PENDING
2026-03-31 10:12:19,RR,139,0.99,3139.32,0.99,2701.5,PENDING
2026-03-31 10:12:20,RR,140,0.99,3139.12,0.99,2701.5,PENDING
2026-03-31 10:12:21,RR,141,0.99,3115.22,0.99,2701.5,PENDING
2026-03-31 10:12:23,RR,143,0.99,3114.22,0.99,2701.5,PENDING
2026-03-31 10:12:24,RR,144,0.99,3113.22,0.99,2701.5,PENDING
2026-03-31 10:12:26,RR,146,0.99,3113.22,0.99,2701.5,PENDING
2026-03-31 10:12:27,RR,147,0.99,3113.22,0.99,2701.5,PENDING
2026-03-31 10:12:28,RR,148,0.99,3142.42,0.99,2701.5,PENDING
2026-03-31 10:12:30,RR,150,0.99,3142.82,0.99,2701.5,PENDING
2026-03-31 10:12:31,RR,151,0.99,3118.17,0.99,2677.25,PENDING
2026-03-31 10:12:32,RR,152,0.99,3098.77,0.99,2677.25,PENDING
2026-03-31 10:12:34,RR,154,0.99,3107.97,0.99,2677.25,PENDING
2026-03-31 10:12:35,RR,155,0.99,3089.97,0.99,2677.25,PENDING
2026-03-31 10:12:36,RR,156,0.99,3088.97,0.99,2677.25,PENDING
2026-03-31 10:12:38,RR,158,0.99,3088.97,0.99,2677.25,PENDING
2026-03-31 10:12:39,RR,159,0.99,3088.97,0.99,2677.25,PENDING
2026-03-31 10:12:41,RR,161,0.99,3088.97,0.99,2677.25,PENDING
2026-03-31 10:12:42,RR,162,0.99,3086.97,0.99,2772.25,PENDING
2026-03-31 10:12:43,RR,163,0.99,3086.97,0.99,2867.25,PENDING
2026-03-31 10:12:45,RR,165,0.99,3106.67,0.99,3257.25,PENDING
2026-03-31 10:12:46,RR,166,0.99,2617.67,0.99,3354.25,PENDING
2026-03-31 10:12:47,RR,167,0.99,3003.67,0.99,3157.25,PENDING
2026-03-31 10:12:49,RR,169,0.99,3007.67,0.99,3257.25,PENDING
2026-03-31 10:12:50,RR,170,0.99,3102.67,0.99,3255.25,PENDING
2026-03-31 10:12:51,RR,171,0.99,3102.67,0.99,3157.25,PENDING
2026-03-31 10:12:53,RR,173,0.99,2905.67,0.99,3354.25,PENDING
2026-03-31 10:12:54,RR,174,0.99,3102.67,0.99,3354.25,PENDING
2026-03-31 10:12:55,RR,175,0.99,3003.67,0.99,2869.25,PENDING
2026-03-31 10:12:57,RR,177,0.99,3092.87,0.99,2869.25,PENDING
2026-03-31 10:12:58,RR,178,0.99,3092.87,0.99,3354.25,PENDING
2026-03-31 10:13:00,RR,180,0.99,3092.87,0.99,3255.25,PENDING
2026-03-31 10:13:01,RR,181,0.99,3092.87,0.99,3255.25,PENDING
2026-03-31 10:13:02,RR,182,0.99,3102.67,0.99,3157.25,PENDING
2026-03-31 10:13:04,RR,184,0.99,2808.67,0.99,3354.25,PENDING
2026-03-31 10:13:05,RR,185,0.99,2617.67,0.99,3359.0,PENDING
2026-03-31 10:13:06,RR,186,0.99,2617.67,0.99,3359.0,PENDING
2026-03-31 10:13:08,RR,188,0.99,2522.67,0.99,3340.55,PENDING
2026-03-31 10:13:09,RR,189,0.99,2427.67,0.99,3340.55,PENDING
2026-03-31 10:13:10,RR,190,0.99,2416.78,0.99,3340.55,PENDING
2026-03-31 10:13:12,RR,192,0.99,2416.78,0.99,3340.55,PENDING
2026-03-31 10:13:13,RR,193,0.99,2416.78,0.99,3338.55,PENDING
2026-03-31 10:13:15,RR,195,0.99,2416.78,0.99,3358.15,PENDING
2026-03-31 10:13:16,RR,196,0.99,2704.78,0.99,3358.15,PENDING
2026-03-31 10:13:17,RR,197,0.99,2901.78,0.99,3358.15,PENDING
2026-03-31 10:13:19,RR,199,0.99,2901.78,0.99,3358.15,PENDING
2026-03-31 10:13:20,RR,200,0.99,2511.78,0.99,3358.25,PENDING
2026-03-31 10:13:22,RR,202,0.99,2897.78,0.99,3356.25,PENDING
2026-03-31 10:13:23,RR,203,0.99,2897.78,0.99,3356.25,PENDING
2026-03-31 10:13:24,RR,204,0.99,2702.78,0.99,3356.25,PENDING
2026-03-31 10:13:26,RR,206,0.99,2511.78,0.99,3351.35,PENDING
2026-03-31 10:13:27,RR,207,0.99,2511.78,0.99,3351.2,PENDING
2026-03-31 10:13:28,RR,208,0.99,2901.78,0.99,2893.3,PENDING
2026-03-31 10:13:30,RR,210,0.99,2901.78,0.99,3117.55,PENDING
2026-03-31 10:13:31,RR,211,0.99,2901.78,0.99,3003.05,PENDING
2026-03-31 10:13:33,RR,213,0.99,2901.78,0.99,2998.45,PENDING
2026-03-31 10:13:34,RR,214,0.99,2901.78,0.99,2865.2,PENDING
2026-03-31 10:13:35,RR,215,0.99,2901.78,0.99,2855.55,PENDING
2026-03-31 10:13:37,RR,217,0.99,2901.78,0.99,2855.55,PENDING
2026-03-31 10:13:38,RR,218,0.99,2901.78,0.99,2884.25,PENDING
2026-03-31 10:13:39,RR,219,0.99,2901.78,0.99,2889.4,PENDING
2026-03-31 10:13:41,RR,221,0.99,2901.78,0.99,2894.4,PENDING
2026-03-31 10:13:42,RR,222,0.99,2901.78,0.99,3011.05,PENDING
2026-03-31 10:13:43,RR,223,0.99,2901.78,0.99,3205.05,PENDING
2026-03-31 10:13:45,RR,225,0.99,2901.78,0.99,3373.41,PENDING
2026-03-31 10:13:46,RR,226,0.99,2901.78,0.99,2881.96,PENDING
2026-03-31 10:13:47,RR,227,0.99,2901.78,0.99,2897.83,PENDING
2026-03-31 10:13:49,RR,229,0.99,2901.78,0.99,2897.83,PENDING
2026-03-31 10:13:50,RR,230,0.99,2901.78,0.99,2902.58,PENDING
2026-03-31 10:13:52,RR,232,0.99,2901.78,0.99,2921.73,PENDING
2026-03-31 10:13:53,RR,233,0.99,2901.78,0.99,3206.23,PENDING
2026-03-31 10:13:54,RR,234,0.99,2901.78,0.99,3391.08,PENDING
2026-03-31 10:13:56,RR,236,0.99,2901.78,0.99,3411.28,PENDING
2026-03-31 10:13:57,RR,237,0.99,2890.98,0.99,3411.28,PENDING
2026-03-31 10:13:58,RR,238,0.99,2890.98,0.99,3223.38,PENDING
2026-03-31 10:14:00,RR,240,0.99,1898.67,0.99,3218.93,PENDING
