timestamp_et,sequence_type,seconds_elapsed,up_ask,up_liq_$,down_ask,down_liq_$,candle_outcome
2026-03-31 11:41:03,GG,63,0.99,3873.06,0.99,3327.51,PENDING
2026-03-31 11:41:05,GG,65,0.99,3873.06,0.99,3327.51,PENDING
2026-03-31 11:41:06,GG,66,0.99,3873.06,0.99,3326.51,PENDING
2026-03-31 11:41:08,GG,68,0.99,3773.16,0.99,3236.41,PENDING
2026-03-31 11:41:09,GG,69,0.99,3869.26,0.99,3140.41,PENDING
2026-03-31 11:41:10,GG,70,0.99,2879.26,0.99,2150.41,PENDING
2026-03-31 11:41:12,GG,72,0.99,2879.26,0.99,2150.41,PENDING
2026-03-31 11:41:13,GG,73,0.99,2791.96,0.99,2051.23,PENDING
2026-03-31 11:41:14,GG,74,0.99,2809.78,0.99,2069.05,PENDING
2026-03-31 11:41:16,GG,76,0.99,2809.78,0.99,2069.05,PENDING
2026-03-31 11:41:17,GG,77,0.99,2807.78,0.99,2164.05,PENDING
2026-03-31 11:41:18,GG,78,0.99,2809.78,0.99,2069.05,PENDING
2026-03-31 11:41:20,GG,80,0.99,2879.26,0.99,2069.05,PENDING
2026-03-31 11:41:21,GG,81,0.99,2879.26,0.99,2069.05,PENDING
2026-03-31 11:41:23,GG,83,0.99,2879.26,0.99,2069.05,PENDING
2026-03-31 11:41:24,GG,84,0.99,2879.26,0.99,2069.05,PENDING
2026-03-31 11:41:25,GG,85,0.99,2879.26,0.99,2086.15,PENDING
2026-03-31 11:41:27,GG,87,0.99,2879.26,0.99,2605.89,PENDING
2026-03-31 11:41:28,GG,88,0.99,2394.26,0.99,2623.53,PENDING
2026-03-31 11:41:29,GG,89,0.99,2405.86,0.99,2623.53,PENDING
2026-03-31 11:41:31,GG,91,0.99,2405.86,0.99,2623.53,PENDING
2026-03-31 11:41:32,GG,92,0.99,2400.91,0.99,2623.53,PENDING
2026-03-31 11:41:34,GG,94,0.99,2400.91,0.99,2623.53,PENDING
2026-03-31 11:41:35,GG,95,0.99,2386.36,0.99,2623.53,PENDING
2026-03-31 11:41:36,GG,96,0.99,2386.36,0.99,2623.53,PENDING
2026-03-31 11:41:38,GG,98,0.99,2386.36,0.99,2623.53,PENDING
2026-03-31 11:41:39,GG,99,0.99,2386.36,0.99,2623.53,PENDING
2026-03-31 11:41:40,GG,100,0.99,2386.36,0.99,2623.53,PENDING
2026-03-31 11:41:42,GG,102,0.99,2386.36,0.99,2623.53,PENDING
2026-03-31 11:41:43,GG,103,0.99,2386.36,0.99,2623.53,PENDING
2026-03-31 11:41:44,GG,104,0.99,2386.36,0.99,2623.53,PENDING
2026-03-31 11:41:46,GG,106,0.99,2386.36,0.99,2623.53,PENDING
2026-03-31 11:41:47,GG,107,0.99,2396.26,0.99,2623.53,PENDING
2026-03-31 11:41:49,GG,109,0.99,2395.26,0.99,2623.53,PENDING
2026-03-31 11:41:50,GG,110,0.99,2403.76,0.99,2623.53,PENDING
2026-03-31 11:41:51,GG,111,0.99,2399.76,0.99,2813.53,PENDING
2026-03-31 11:41:53,GG,113,0.99,2408.56,0.99,2324.63,PENDING
2026-03-31 11:41:54,GG,114,0.99,2693.06,0.99,2324.35,PENDING
2026-03-31 11:41:56,GG,116,0.99,2693.06,0.99,2324.35,PENDING
2026-03-31 11:41:57,GG,117,0.99,2693.06,0.99,2324.35,PENDING
2026-03-31 11:41:58,GG,118,0.99,2693.06,0.99,2319.45,PENDING
2026-03-31 11:42:00,GG,120,0.99,2693.06,0.99,2319.45,PENDING
2026-03-31 11:42:01,GG,121,0.99,2693.06,0.99,2319.45,PENDING
2026-03-31 11:42:02,GG,122,0.99,2693.06,0.99,2319.45,PENDING
2026-03-31 11:42:04,GG,124,0.99,2693.06,0.99,2319.45,PENDING
2026-03-31 11:42:05,GG,125,0.99,2693.06,0.99,2319.45,PENDING
2026-03-31 11:42:07,GG,127,0.99,2693.06,0.99,2319.45,PENDING
2026-03-31 11:42:08,GG,128,0.99,2693.06,0.99,2319.45,PENDING
2026-03-31 11:42:09,GG,129,0.99,2693.06,0.99,2319.45,PENDING
2026-03-31 11:42:11,GG,131,0.99,2693.06,0.99,2319.45,PENDING
2026-03-31 11:42:12,GG,132,0.99,2693.06,0.99,2319.45,PENDING
2026-03-31 11:42:13,GG,133,0.99,2693.06,0.99,2319.45,PENDING
2026-03-31 11:42:15,GG,135,0.99,2693.06,0.99,2319.45,PENDING
2026-03-31 11:42:16,GG,136,0.99,2883.06,0.99,2315.45,PENDING
2026-03-31 11:42:17,GG,137,0.99,2883.06,0.99,2325.25,PENDING
2026-03-31 11:42:19,GG,139,0.99,2883.06,0.99,2325.25,PENDING
2026-03-31 11:42:20,GG,140,0.99,2883.06,0.99,2325.25,PENDING
2026-03-31 11:42:22,GG,142,0.99,2883.06,0.99,2325.25,PENDING
2026-03-31 11:42:23,GG,143,0.99,2884.06,0.99,2324.25,PENDING
2026-03-31 11:42:24,GG,144,0.99,2885.06,0.99,2323.25,PENDING
2026-03-31 11:42:26,GG,146,0.99,2885.06,0.99,2323.25,PENDING
2026-03-31 11:42:27,GG,147,0.99,2400.06,0.99,2808.25,PENDING
2026-03-31 11:42:28,GG,148,0.99,2402.06,0.99,2713.25,PENDING
2026-03-31 11:42:30,GG,150,0.99,2394.26,0.99,2618.25,PENDING
2026-03-31 11:42:31,GG,151,0.99,2365.21,0.99,2303.8,PENDING
2026-03-31 11:42:32,GG,152,0.99,2846.21,0.99,2303.8,PENDING
2026-03-31 11:42:34,GG,154,0.99,2846.21,0.99,2303.8,PENDING
2026-03-31 11:42:35,GG,155,0.99,2846.21,0.99,2303.8,PENDING
2026-03-31 11:42:37,GG,157,0.99,2856.01,0.99,2303.8,PENDING
2026-03-31 11:42:38,GG,158,0.99,2856.01,0.99,2303.8,PENDING
2026-03-31 11:42:39,GG,159,0.99,2856.01,0.99,2303.8,PENDING
2026-03-31 11:42:41,GG,161,0.99,2856.01,0.99,2303.8,PENDING
2026-03-31 11:42:42,GG,162,0.99,2856.01,0.99,2303.8,PENDING
2026-03-31 11:42:43,GG,163,0.99,2856.01,0.99,2303.8,PENDING
2026-03-31 11:42:45,GG,165,0.99,2856.01,0.99,2303.8,PENDING
2026-03-31 11:42:46,GG,166,0.99,2856.01,0.99,2303.8,PENDING
2026-03-31 11:42:47,GG,167,0.99,2856.01,0.99,2298.9,PENDING
2026-03-31 11:42:49,GG,169,0.99,2854.01,0.99,2296.0,PENDING
2026-03-31 11:42:50,GG,170,0.99,2854.01,0.99,2296.0,PENDING
2026-03-31 11:42:52,GG,172,0.99,2854.01,0.99,2296.0,PENDING
2026-03-31 11:42:53,GG,173,0.99,2855.01,0.99,2295.0,PENDING
2026-03-31 11:42:54,GG,174,0.99,2854.01,0.99,2296.0,PENDING
2026-03-31 11:42:56,GG,176,0.99,2664.01,0.99,2300.0,PENDING
2026-03-31 11:42:57,GG,177,0.99,2664.01,0.99,2300.0,PENDING
2026-03-31 11:42:58,GG,178,0.99,2664.01,0.99,2300.0,PENDING
2026-03-31 11:43:00,GG,180,0.99,2664.01,0.99,2300.0,PENDING
2026-03-31 11:43:01,GG,181,0.99,2664.01,0.99,2295.05,PENDING
2026-03-31 11:43:02,GG,182,0.99,2664.01,0.99,2295.05,PENDING
2026-03-31 11:43:04,GG,184,0.99,2664.01,0.99,2295.05,PENDING
2026-03-31 11:43:05,GG,185,0.99,2668.81,0.99,2290.25,PENDING
2026-03-31 11:43:06,GG,186,0.99,2668.81,0.99,2285.3,PENDING
2026-03-31 11:43:08,GG,188,0.99,2668.81,0.99,2294.8,PENDING
2026-03-31 11:43:09,GG,189,0.99,2668.81,0.99,2294.8,PENDING
2026-03-31 11:43:11,GG,191,0.99,2763.81,0.99,2292.8,PENDING
2026-03-31 11:43:12,GG,192,0.99,2758.91,0.99,2302.65,PENDING
2026-03-31 11:43:13,GG,193,0.99,2851.01,0.99,2299.0,PENDING
2026-03-31 11:43:15,GG,195,0.99,2851.01,0.99,2299.0,PENDING
2026-03-31 11:43:16,GG,196,0.99,2851.01,0.99,2299.0,PENDING
2026-03-31 11:43:17,GG,197,0.99,2851.01,0.99,2299.0,PENDING
2026-03-31 11:43:19,GG,199,0.99,2855.91,0.99,2299.0,PENDING
2026-03-31 11:43:20,GG,200,0.99,2860.81,0.99,2299.0,PENDING
2026-03-31 11:43:21,GG,201,0.99,2860.81,0.99,2299.0,PENDING
2026-03-31 11:43:23,GG,203,0.99,2858.81,0.99,2301.0,PENDING
2026-03-31 11:43:24,GG,204,0.99,2858.81,0.99,2291.15,PENDING
2026-03-31 11:43:26,GG,206,0.99,2668.81,0.99,2290.25,PENDING
2026-03-31 11:43:27,GG,207,0.99,2668.81,0.99,2290.25,PENDING
2026-03-31 11:43:28,GG,208,0.99,2668.81,0.99,2290.25,PENDING
2026-03-31 11:43:30,GG,210,0.99,2668.81,0.99,2290.25,PENDING
2026-03-31 11:43:31,GG,211,0.99,2668.81,0.99,2295.2,PENDING
2026-03-31 11:43:32,GG,212,0.99,2668.81,0.99,2295.2,PENDING
2026-03-31 11:43:34,GG,214,0.99,2668.81,0.99,2295.2,PENDING
2026-03-31 11:43:35,GG,215,0.99,2668.81,0.99,2295.2,PENDING
2026-03-31 11:43:37,GG,217,0.99,2668.81,0.99,2290.25,PENDING
2026-03-31 11:43:38,GG,218,0.99,2668.81,0.99,2290.25,PENDING
2026-03-31 11:43:39,GG,219,0.99,2860.81,0.99,2284.25,PENDING
2026-03-31 11:43:41,GG,221,0.99,2860.81,0.99,2284.25,PENDING
2026-03-31 11:43:42,GG,222,0.99,2860.81,0.99,2284.25,PENDING
2026-03-31 11:43:43,GG,223,0.99,2850.96,0.99,2294.1,PENDING
2026-03-31 11:43:45,GG,225,0.99,2845.11,0.99,2109.0,PENDING
2026-03-31 11:43:46,GG,226,0.99,2847.11,0.99,2109.0,PENDING
2026-03-31 11:43:48,GG,228,0.99,2847.11,0.99,2594.0,PENDING
2026-03-31 11:43:49,GG,229,0.99,2362.11,0.99,2594.0,PENDING
2026-03-31 11:43:50,GG,230,0.99,2390.61,0.99,2594.0,PENDING
2026-03-31 11:43:52,GG,232,0.99,2970.61,0.99,2109.0,PENDING
2026-03-31 11:43:53,GG,233,0.99,2485.61,0.99,2594.0,PENDING
2026-03-31 11:43:54,GG,234,0.99,2390.61,0.99,2594.0,PENDING
2026-03-31 11:43:56,GG,236,0.99,2485.61,0.99,2594.0,PENDING
2026-03-31 11:43:57,GG,237,0.99,2485.61,0.99,2594.0,PENDING
2026-03-31 11:43:58,GG,238,0.99,2675.61,0.99,2594.0,PENDING
2026-03-31 11:44:00,GG,240,0.99,2671.01,0.99,1624.0,PENDING
