timestamp_et,sequence_type,seconds_elapsed,up_ask,up_liq_$,down_ask,down_liq_$,candle_outcome
2026-03-31 10:41:09,RR,69,0.999,349.65,0.999,3352.81,DOWN
2026-03-31 10:41:10,RR,70,0.999,349.65,0.999,2362.81,DOWN
2026-03-31 10:41:12,RR,72,0.999,349.65,0.999,2362.81,DOWN
2026-03-31 10:41:13,RR,73,0.999,359.64,0.999,2372.8,DOWN
2026-03-31 10:41:15,RR,75,0.999,359.64,0.999,2372.8,DOWN
2026-03-31 10:41:16,RR,76,0.999,359.64,0.999,2372.8,DOWN
2026-03-31 10:41:17,RR,77,0.999,359.64,0.999,2372.8,DOWN
2026-03-31 10:41:19,RR,79,0.999,359.64,0.999,2372.8,DOWN
2026-03-31 10:41:20,RR,80,0.999,359.64,0.999,2372.8,DOWN
2026-03-31 10:41:21,RR,81,0.999,359.64,0.999,2372.8,DOWN
2026-03-31 10:41:23,RR,83,0.999,359.64,0.999,2372.8,DOWN
2026-03-31 10:41:24,RR,84,0.999,359.64,0.999,2372.8,DOWN
2026-03-31 10:41:25,RR,85,0.999,359.64,0.999,2372.8,DOWN
2026-03-31 10:41:27,RR,87,0.999,359.64,0.999,2372.8,DOWN
2026-03-31 10:41:28,RR,88,0.999,359.64,0.999,2372.8,DOWN
2026-03-31 10:41:29,RR,89,0.999,359.64,0.999,2372.8,DOWN
2026-03-31 10:41:31,RR,91,0.999,359.64,0.999,2372.8,DOWN
2026-03-31 10:41:32,RR,92,0.999,359.64,0.999,2372.8,DOWN
2026-03-31 10:41:34,RR,94,0.999,359.64,0.999,2372.8,DOWN
2026-03-31 10:41:35,RR,95,0.999,359.64,0.999,2372.8,DOWN
2026-03-31 10:41:36,RR,96,0.999,359.64,0.999,2372.8,DOWN
2026-03-31 10:41:38,RR,98,0.999,369.63,0.999,2382.79,DOWN
2026-03-31 10:41:39,RR,99,0.999,369.63,0.999,2382.79,DOWN
2026-03-31 10:41:40,RR,100,0.999,369.63,0.999,2382.79,DOWN
2026-03-31 10:41:42,RR,102,0.999,369.63,0.999,2382.79,DOWN
2026-03-31 10:41:43,RR,103,0.999,369.63,0.999,2382.79,DOWN
2026-03-31 10:41:44,RR,104,0.999,369.63,0.999,2382.79,DOWN
2026-03-31 10:41:46,RR,106,0.999,369.63,0.999,2382.79,DOWN
2026-03-31 10:41:47,RR,107,0.999,369.63,0.999,2382.79,DOWN
2026-03-31 10:41:49,RR,109,0.999,369.63,0.999,2382.79,DOWN
2026-03-31 10:41:50,RR,110,0.999,369.63,0.999,2382.79,DOWN
2026-03-31 10:41:51,RR,111,0.999,369.63,0.999,2382.79,DOWN
2026-03-31 10:41:53,RR,113,0.999,369.63,0.999,2382.79,DOWN
2026-03-31 10:41:54,RR,114,0.999,369.63,0.999,2382.79,DOWN
2026-03-31 10:41:55,RR,115,0.999,369.63,0.999,2382.79,DOWN
2026-03-31 10:41:57,RR,117,0.999,369.63,0.999,2382.79,DOWN
2026-03-31 10:41:58,RR,118,0.999,379.62,0.999,2392.78,DOWN
2026-03-31 10:41:59,RR,119,0.999,379.62,0.999,2392.78,DOWN
2026-03-31 10:42:01,RR,121,0.999,379.62,0.999,2392.78,DOWN
2026-03-31 10:42:02,RR,122,0.999,379.62,0.999,2392.78,DOWN
2026-03-31 10:42:04,RR,124,0.999,379.62,0.999,2392.78,DOWN
2026-03-31 10:42:05,RR,125,0.999,379.62,0.999,2392.78,DOWN
2026-03-31 10:42:06,RR,126,0.999,379.62,0.999,2392.78,DOWN
2026-03-31 10:42:08,RR,128,0.999,373.62,0.999,2392.78,DOWN
2026-03-31 10:42:09,RR,129,0.999,328.61,0.999,2392.78,DOWN
2026-03-31 10:42:10,RR,130,0.999,328.61,0.999,2392.78,DOWN
2026-03-31 10:42:12,RR,132,0.999,264.68,0.999,2397.73,DOWN
2026-03-31 10:42:13,RR,133,0.999,264.68,0.999,2392.78,DOWN
2026-03-31 10:42:15,RR,135,0.999,64.88,0.999,2392.78,DOWN
2026-03-31 10:42:16,RR,136,0.0,0,0.999,2392.78,DOWN
2026-03-31 10:42:17,RR,137,0.0,0,0.999,2392.78,DOWN
2026-03-31 10:42:19,RR,139,0.0,0,0.999,2392.78,DOWN
2026-03-31 10:42:20,RR,140,0.0,0,0.999,2392.78,DOWN
2026-03-31 10:42:21,RR,141,0.0,0,0.999,2392.78,DOWN
2026-03-31 10:42:23,RR,143,0.0,0,0.999,2392.78,DOWN
2026-03-31 10:42:24,RR,144,0.0,0,0.999,2392.78,DOWN
2026-03-31 10:42:25,RR,145,0.0,0,0.999,2392.78,DOWN
2026-03-31 10:42:27,RR,147,0.0,0,0.999,2392.78,DOWN
2026-03-31 10:42:28,RR,148,0.0,0,0.999,2392.78,DOWN
2026-03-31 10:42:30,RR,150,0.0,0,0.999,2392.78,DOWN
2026-03-31 10:42:31,RR,151,0.0,0,0.999,2387.83,DOWN
2026-03-31 10:42:32,RR,152,0.0,0,0.999,2387.83,DOWN
2026-03-31 10:42:34,RR,154,0.0,0,0.999,2387.83,DOWN
2026-03-31 10:42:35,RR,155,0.0,0,0.999,2387.83,DOWN
2026-03-31 10:42:36,RR,156,0.0,0,0.999,2387.83,DOWN
2026-03-31 10:42:38,RR,158,0.0,0,0.999,2387.83,DOWN
2026-03-31 10:42:39,RR,159,0.0,0,0.999,2387.83,DOWN
2026-03-31 10:42:40,RR,160,0.0,0,0.999,2387.83,DOWN
2026-03-31 10:42:42,RR,162,0.0,0,0.999,2387.83,DOWN
2026-03-31 10:42:43,RR,163,0.0,0,0.999,2387.83,DOWN
2026-03-31 10:42:44,RR,164,0.0,0,0.999,2387.83,DOWN
2026-03-31 10:42:46,RR,166,0.0,0,0.999,2387.83,DOWN
2026-03-31 10:42:47,RR,167,0.0,0,0.999,2387.83,DOWN
2026-03-31 10:42:49,RR,169,0.0,0,0.999,2387.83,DOWN
2026-03-31 10:42:50,RR,170,0.0,0,0.999,2387.83,DOWN
2026-03-31 10:42:51,RR,171,0.0,0,0.999,2387.83,DOWN
2026-03-31 10:42:53,RR,173,0.0,0,0.999,2387.83,DOWN
2026-03-31 10:42:54,RR,174,0.0,0,0.999,2387.83,DOWN
2026-03-31 10:42:55,RR,175,0.0,0,0.999,2387.83,DOWN
2026-03-31 10:42:57,RR,177,0.0,0,0.999,2387.83,DOWN
2026-03-31 10:42:58,RR,178,0.0,0,0.999,2387.83,DOWN
2026-03-31 10:42:59,RR,179,0.0,0,0.999,2387.83,DOWN
2026-03-31 10:43:01,RR,181,0.0,0,0.999,2387.83,DOWN
2026-03-31 10:43:02,RR,182,0.0,0,0.999,2387.83,DOWN
2026-03-31 10:43:03,RR,183,0.0,0,0.999,2387.83,DOWN
2026-03-31 10:43:05,RR,185,0.0,0,0.999,2387.83,DOWN
2026-03-31 10:43:06,RR,186,0.0,0,0.999,2387.83,DOWN
2026-03-31 10:43:08,RR,188,0.0,0,0.999,2387.83,DOWN
2026-03-31 10:43:09,RR,189,0.0,0,0.999,2387.83,DOWN
2026-03-31 10:43:10,RR,190,0.0,0,0.999,2387.83,DOWN
2026-03-31 10:43:12,RR,192,0.0,0,0.999,2387.83,DOWN
2026-03-31 10:43:13,RR,193,0.0,0,0.999,2387.83,DOWN
2026-03-31 10:43:14,RR,194,0.0,0,0.999,2387.83,DOWN
2026-03-31 10:43:16,RR,196,0.0,0,0.999,2387.83,DOWN
2026-03-31 10:43:17,RR,197,0.0,0,0.999,2387.83,DOWN
2026-03-31 10:43:18,RR,198,0.0,0,0.999,2387.83,DOWN
2026-03-31 10:43:20,RR,200,0.0,0,0.999,2387.83,DOWN
2026-03-31 10:43:21,RR,201,0.0,0,0.999,2387.83,DOWN
2026-03-31 10:43:23,RR,203,0.0,0,0.999,2387.83,DOWN
2026-03-31 10:43:24,RR,204,0.0,0,0.999,2387.83,DOWN
2026-03-31 10:43:25,RR,205,0.0,0,0.999,2387.83,DOWN
2026-03-31 10:43:27,RR,207,0.0,0,0.999,2387.83,DOWN
2026-03-31 10:43:28,RR,208,0.0,0,0.999,2387.83,DOWN
2026-03-31 10:43:29,RR,209,0.0,0,0.999,2387.83,DOWN
2026-03-31 10:43:31,RR,211,0.0,0,0.999,2387.83,DOWN
2026-03-31 10:43:32,RR,212,0.0,0,0.999,2387.83,DOWN
2026-03-31 10:43:33,RR,213,0.0,0,0.999,2387.83,DOWN
2026-03-31 10:43:35,RR,215,0.0,0,0.999,2387.83,DOWN
2026-03-31 10:43:36,RR,216,0.0,0,0.999,2387.83,DOWN
2026-03-31 10:43:37,RR,217,0.0,0,0.999,2387.83,DOWN
2026-03-31 10:43:39,RR,219,0.0,0,0.999,2387.83,DOWN
2026-03-31 10:43:40,RR,220,0.0,0,0.999,2387.83,DOWN
2026-03-31 10:43:42,RR,222,0.0,0,0.999,2387.83,DOWN
2026-03-31 10:43:43,RR,223,0.0,0,0.999,2387.83,DOWN
2026-03-31 10:43:44,RR,224,0.0,0,0.999,2387.83,DOWN
2026-03-31 10:43:46,RR,226,0.0,0,0.999,2387.83,DOWN
2026-03-31 10:43:47,RR,227,0.0,0,0.999,2387.83,DOWN
2026-03-31 10:43:48,RR,228,0.0,0,0.999,2387.83,DOWN
2026-03-31 10:43:50,RR,230,0.0,0,0.999,2387.83,DOWN
2026-03-31 10:43:51,RR,231,0.0,0,0.999,2387.83,DOWN
2026-03-31 10:43:52,RR,232,0.0,0,0.999,2387.83,DOWN
2026-03-31 10:43:54,RR,234,0.0,0,0.999,2387.83,DOWN
2026-03-31 10:43:55,RR,235,0.0,0,0.999,2387.83,DOWN
2026-03-31 10:43:56,RR,236,0.0,0,0.999,2387.83,DOWN
2026-03-31 10:43:58,RR,238,0.0,0,0.999,2387.83,DOWN
2026-03-31 10:43:59,RR,239,0.0,0,0.999,2387.83,DOWN
