timestamp_et,sequence_type,seconds_elapsed,up_ask,up_liq_$,down_ask,down_liq_$,candle_outcome
2026-03-31 07:58:05,RR,185,0.999,1783.06,0.999,2825.68,DOWN
2026-03-31 07:58:06,RR,186,0.999,1783.06,0.999,2825.68,DOWN
2026-03-31 07:58:08,RR,188,0.999,1783.06,0.999,2825.68,DOWN
2026-03-31 07:58:09,RR,189,0.999,1783.06,0.999,2825.68,DOWN
2026-03-31 07:58:11,RR,191,0.999,1987.99,0.999,2825.68,DOWN
2026-03-31 07:58:12,RR,192,0.999,1827.61,0.999,2825.68,DOWN
2026-03-31 07:58:13,RR,193,0.999,1783.06,0.999,2825.68,DOWN
2026-03-31 07:58:15,RR,195,0.999,1783.06,0.999,2825.68,DOWN
2026-03-31 07:58:16,RR,196,0.999,1783.06,0.999,2825.68,DOWN
2026-03-31 07:58:17,RR,197,0.999,1783.06,0.999,2825.68,DOWN
2026-03-31 07:58:19,RR,199,0.999,1783.06,0.999,2825.68,DOWN
2026-03-31 07:58:20,RR,200,0.999,1783.06,0.999,2825.68,DOWN
2026-03-31 07:58:21,RR,201,0.999,1783.06,0.999,2825.68,DOWN
2026-03-31 07:58:23,RR,203,0.999,1783.06,0.999,2825.68,DOWN
2026-03-31 07:58:24,RR,204,0.999,1783.06,0.999,2825.68,DOWN
2026-03-31 07:58:26,RR,206,0.999,1783.06,0.999,2825.68,DOWN
2026-03-31 07:58:27,RR,207,0.999,1884.25,0.999,2825.68,DOWN
2026-03-31 07:58:28,RR,208,0.999,1878.39,0.999,2825.68,DOWN
2026-03-31 07:58:30,RR,210,0.999,1878.39,0.999,2825.68,DOWN
2026-03-31 07:58:31,RR,211,0.999,1812.76,0.999,2825.68,DOWN
2026-03-31 07:58:32,RR,212,0.999,1812.76,0.999,2825.68,DOWN
2026-03-31 07:58:34,RR,214,0.999,1817.71,0.999,2825.68,DOWN
2026-03-31 07:58:35,RR,215,0.999,1883.92,0.999,2825.68,DOWN
2026-03-31 07:58:37,RR,217,0.999,1788.01,0.999,2825.68,DOWN
2026-03-31 07:58:38,RR,218,0.999,1788.01,0.999,2825.68,DOWN
2026-03-31 07:58:39,RR,219,0.999,1896.91,0.999,2825.68,DOWN
2026-03-31 07:58:41,RR,221,0.999,1797.91,0.999,2825.68,DOWN
2026-03-31 07:58:42,RR,222,0.999,1887.01,0.999,2825.68,DOWN
2026-03-31 07:58:43,RR,223,0.999,1788.01,0.999,2825.68,DOWN
2026-03-31 07:58:45,RR,225,0.999,1798.0,0.999,2835.67,DOWN
2026-03-31 07:58:46,RR,226,0.999,2161.93,0.999,2835.67,DOWN
2026-03-31 07:58:47,RR,227,0.999,2161.93,0.999,2835.67,DOWN
2026-03-31 07:58:49,RR,229,0.999,2260.93,0.999,2835.67,DOWN
2026-03-31 07:58:50,RR,230,0.999,2161.93,0.999,2835.67,DOWN
2026-03-31 07:58:51,RR,231,0.999,1904.74,0.999,2845.66,DOWN
2026-03-31 07:58:53,RR,233,0.999,2171.92,0.999,2845.66,DOWN
2026-03-31 07:58:54,RR,234,0.999,2171.92,0.999,2845.66,DOWN
2026-03-31 07:58:56,RR,236,0.999,2171.92,0.999,2845.66,DOWN
2026-03-31 07:58:57,RR,237,0.999,2072.12,0.999,2845.66,DOWN
2026-03-31 07:58:58,RR,238,0.999,2072.12,0.999,2845.66,DOWN
2026-03-31 07:59:00,RR,240,0.999,2082.11,0.999,2657.65,DOWN
