timestamp_utc,timestamp_et,sequence_type,seconds_elapsed,yes_best_bid,yes_best_ask,yes_spread,yes_bid_liq,yes_ask_liq,no_best_bid,no_best_ask,no_spread,no_bid_liq,no_ask_liq,last_trade_price,last_trade_side,candle_outcome
2026-03-30 10:40:26,2026-03-30 06:40:26,GG,26,0.01,0.99,0.98,63.77,6073.88,0.01,0.99,0.98,71.9,2665.6,0.07,BUY,UP
2026-03-30 10:40:28,2026-03-30 06:40:28,GG,28,0.01,0.99,0.98,63.77,6073.88,0.01,0.99,0.98,71.9,2665.6,0.07,BUY,UP
2026-03-30 10:40:30,2026-03-30 06:40:30,GG,30,0.01,0.99,0.98,53.66,6073.88,0.01,0.99,0.98,71.9,2590.01,0.07,BUY,UP
2026-03-30 10:40:31,2026-03-30 06:40:31,GG,31,0.01,0.99,0.98,39.54,6558.88,0.01,0.99,0.98,86.9,2051.53,0.07,BUY,UP
2026-03-30 10:40:33,2026-03-30 06:40:33,GG,33,0.01,0.99,0.98,40.37,6558.88,0.01,0.99,0.98,86.9,2082.0,0.07,BUY,UP
2026-03-30 10:40:34,2026-03-30 06:40:34,GG,34,0.01,0.99,0.98,40.57,6558.88,0.01,0.99,0.98,86.9,2086.8,0.07,BUY,UP
2026-03-30 10:40:36,2026-03-30 06:40:36,GG,36,0.01,0.99,0.98,40.57,6558.88,0.01,0.99,0.98,86.9,2086.8,0.07,BUY,UP
2026-03-30 10:40:38,2026-03-30 06:40:38,GG,38,0.01,0.99,0.98,49.16,6558.88,0.01,0.99,0.98,86.9,1944.7,0.05,BUY,UP
2026-03-30 10:40:39,2026-03-30 06:40:39,GG,39,0.01,0.99,0.98,52.51,6073.88,0.01,0.99,0.98,71.9,2306.15,0.06,BUY,UP
2026-03-30 10:40:41,2026-03-30 06:40:41,GG,41,0.01,0.99,0.98,58.36,6073.88,0.01,0.99,0.98,71.9,2608.18,0.06,BUY,UP
2026-03-30 10:40:43,2026-03-30 06:40:43,GG,43,0.01,0.99,0.98,53.94,6073.88,0.01,0.99,0.98,71.9,2451.22,0.06,BUY,UP
2026-03-30 10:40:44,2026-03-30 06:40:44,GG,44,0.01,0.99,0.98,53.74,6073.88,0.01,0.99,0.98,71.9,2451.42,0.06,BUY,UP
2026-03-30 10:40:46,2026-03-30 06:40:46,GG,46,0.01,0.99,0.98,50.64,6073.88,0.01,0.99,0.98,71.9,2497.03,0.06,BUY,UP
2026-03-30 10:40:47,2026-03-30 06:40:47,GG,47,0.01,0.99,0.98,45.64,6073.88,0.01,0.99,0.98,71.9,2302.03,0.06,BUY,UP
2026-03-30 10:40:49,2026-03-30 06:40:49,GG,49,0.01,0.99,0.98,45.64,6073.88,0.01,0.99,0.98,71.9,2302.03,0.05,BUY,UP
2026-03-30 10:40:51,2026-03-30 06:40:51,GG,51,0.01,0.99,0.98,23.95,6073.88,0.01,0.99,0.98,71.9,1772.4,0.05,BUY,UP
2026-03-30 10:40:52,2026-03-30 06:40:52,GG,52,0.01,0.99,0.98,28.12,6073.88,0.01,0.99,0.98,71.9,1881.14,0.05,BUY,UP
2026-03-30 10:40:54,2026-03-30 06:40:54,GG,54,0.01,0.99,0.98,21.96,6073.88,0.01,0.99,0.98,71.9,1860.41,0.03,BUY,UP
2026-03-30 10:40:55,2026-03-30 06:40:55,GG,55,0.01,0.99,0.98,18.06,6073.88,0.01,0.99,0.98,71.9,1684.21,0.03,BUY,UP
2026-03-30 10:40:57,2026-03-30 06:40:57,GG,57,0.01,0.99,0.98,20.85,6073.88,0.01,0.99,0.98,71.9,1950.22,0.03,BUY,UP
2026-03-30 10:40:58,2026-03-30 06:40:58,GG,58,0.01,0.99,0.98,22.31,6073.88,0.01,0.99,0.98,71.9,2095.06,0.03,BUY,UP
2026-03-30 10:41:00,2026-03-30 06:41:00,GG,60,0.01,0.99,0.98,21.0,6073.88,0.01,0.99,0.98,71.9,1965.07,0.03,BUY,UP
2026-03-30 10:41:02,2026-03-30 06:41:02,GG,62,0.01,0.99,0.98,20.9,6073.88,0.01,0.99,0.98,71.9,1965.07,0.03,BUY,UP
2026-03-30 10:41:04,2026-03-30 06:41:04,GG,64,0.01,0.99,0.98,18.7,6073.88,0.01,0.99,0.98,71.9,1742.37,0.03,BUY,UP
2026-03-30 10:41:05,2026-03-30 06:41:05,GG,65,0.01,0.99,0.98,20.75,6073.88,0.01,0.99,0.98,71.9,1945.32,0.03,BUY,UP
2026-03-30 10:41:07,2026-03-30 06:41:07,GG,67,0.01,0.99,0.98,18.62,6073.88,0.01,0.99,0.98,71.9,1741.05,0.03,BUY,UP
2026-03-30 10:41:08,2026-03-30 06:41:08,GG,68,0.01,0.99,0.98,20.22,6073.88,0.01,0.99,0.98,71.9,1919.45,0.03,BUY,UP
2026-03-30 10:41:10,2026-03-30 06:41:10,GG,70,0.01,0.99,0.98,18.22,6073.88,0.01,0.99,0.98,71.9,1726.4,0.03,BUY,UP
2026-03-30 10:41:12,2026-03-30 06:41:12,GG,72,0.01,0.99,0.98,17.18,6073.88,0.01,0.99,0.98,71.9,1670.49,0.03,BUY,UP
2026-03-30 10:41:13,2026-03-30 06:41:13,GG,73,0.01,0.99,0.98,19.08,6073.88,0.01,0.99,0.98,71.9,1863.59,0.03,BUY,UP
2026-03-30 10:41:15,2026-03-30 06:41:15,GG,75,0.01,0.99,0.98,19.23,6073.88,0.01,0.99,0.98,71.9,1878.44,0.03,BUY,UP
2026-03-30 10:41:16,2026-03-30 06:41:16,GG,76,0.01,0.99,0.98,18.69,6171.88,0.01,0.99,0.98,73.9,1657.68,0.03,BUY,UP
2026-03-30 10:41:18,2026-03-30 06:41:18,GG,78,0.01,0.99,0.98,16.64,6171.88,0.01,0.99,0.98,73.9,1647.78,0.02,BUY,UP
2026-03-30 10:41:20,2026-03-30 06:41:20,GG,80,0.01,0.99,0.98,18.54,6171.88,0.01,0.99,0.98,73.9,1835.88,0.02,BUY,UP
2026-03-30 10:41:21,2026-03-30 06:41:21,GG,81,0.01,0.99,0.98,18.54,6171.88,0.01,0.99,0.98,73.9,1835.88,0.02,BUY,UP
2026-03-30 10:41:23,2026-03-30 06:41:23,GG,83,0.01,0.99,0.98,18.44,6171.88,0.01,0.99,0.98,73.9,1825.87,0.02,BUY,UP
2026-03-30 10:41:24,2026-03-30 06:41:24,GG,84,0.01,0.99,0.98,18.44,6171.88,0.01,0.99,0.98,73.9,1825.87,0.02,BUY,UP
2026-03-30 10:41:26,2026-03-30 06:41:26,GG,86,0.01,0.99,0.98,16.5,6177.82,0.01,0.99,0.98,73.96,1633.81,0.02,BUY,UP
2026-03-30 10:41:28,2026-03-30 06:41:28,GG,88,0.01,0.99,0.98,18.5,6177.82,0.01,0.99,0.98,73.96,1831.81,0.02,BUY,UP
2026-03-30 10:41:29,2026-03-30 06:41:29,GG,89,0.01,0.99,0.98,18.41,6177.82,0.01,0.99,0.98,73.96,1822.29,0.02,BUY,UP
2026-03-30 10:41:31,2026-03-30 06:41:31,GG,91,0.01,0.99,0.98,18.41,6177.82,0.01,0.99,0.98,73.96,1822.29,0.02,BUY,UP
2026-03-30 10:41:32,2026-03-30 06:41:32,GG,92,0.01,0.99,0.98,18.41,6177.82,0.01,0.99,0.98,73.96,1822.29,0.02,BUY,UP
2026-03-30 10:41:34,2026-03-30 06:41:34,GG,94,0.01,0.99,0.98,18.41,6177.82,0.01,0.99,0.98,73.96,1822.29,0.02,BUY,UP
2026-03-30 10:41:36,2026-03-30 06:41:36,GG,96,0.01,0.99,0.98,18.41,6177.82,0.01,0.99,0.98,73.96,1822.29,0.02,BUY,UP
2026-03-30 10:41:37,2026-03-30 06:41:37,GG,97,0.01,0.99,0.98,18.31,6177.82,0.01,0.99,0.98,73.96,1812.39,0.02,BUY,UP
2026-03-30 10:41:39,2026-03-30 06:41:39,GG,99,0.01,0.99,0.98,18.31,6177.82,0.01,0.99,0.98,73.96,1812.39,0.02,BUY,UP
2026-03-30 10:41:40,2026-03-30 06:41:40,GG,100,0.01,0.99,0.98,18.31,6177.82,0.01,0.99,0.98,73.96,1812.39,0.02,BUY,UP
2026-03-30 10:41:42,2026-03-30 06:41:42,GG,102,0.01,0.99,0.98,16.31,6177.82,0.01,0.99,0.98,73.96,1614.39,0.02,BUY,UP
2026-03-30 10:41:44,2026-03-30 06:41:44,GG,104,0.01,0.99,0.98,16.31,6177.82,0.01,0.99,0.98,73.96,1614.39,0.02,BUY,UP
2026-03-30 10:41:45,2026-03-30 06:41:45,GG,105,0.01,0.99,0.98,18.31,6177.82,0.01,0.99,0.98,73.96,1812.39,0.02,BUY,UP
2026-03-30 10:41:47,2026-03-30 06:41:47,GG,107,0.01,0.99,0.98,18.31,6177.82,0.01,0.99,0.98,73.96,1812.39,0.02,BUY,UP
2026-03-30 10:41:48,2026-03-30 06:41:48,GG,108,0.01,0.99,0.98,18.31,6177.82,0.01,0.99,0.98,73.96,1812.39,0.02,BUY,UP
2026-03-30 10:41:50,2026-03-30 06:41:50,GG,110,0.01,0.99,0.98,18.31,6177.82,0.01,0.99,0.98,73.96,1812.39,0.02,BUY,UP
2026-03-30 10:41:52,2026-03-30 06:41:52,GG,112,0.01,0.99,0.98,11.53,6177.82,0.01,0.99,0.98,73.96,1141.17,0.02,BUY,UP
2026-03-30 10:41:53,2026-03-30 06:41:53,GG,113,0.01,0.99,0.98,11.53,6177.82,0.01,0.99,0.98,73.96,1141.17,0.02,BUY,UP
2026-03-30 10:41:55,2026-03-30 06:41:55,GG,115,0.01,0.99,0.98,11.53,6177.82,0.01,0.99,0.98,73.96,1141.17,0.02,BUY,UP
2026-03-30 10:41:57,2026-03-30 06:41:57,GG,117,0.01,0.99,0.98,11.53,6177.82,0.01,0.99,0.98,73.96,988.71,0.02,BUY,UP
2026-03-30 10:41:58,2026-03-30 06:41:58,GG,118,0.01,0.99,0.98,5.64,6177.82,0.01,0.99,0.98,73.96,557.94,0.02,BUY,UP
2026-03-30 10:42:00,2026-03-30 06:42:00,GG,120,0.01,0.99,0.98,5.32,6177.82,0.01,0.99,0.98,73.96,526.93,0.02,BUY,UP
2026-03-30 10:42:01,2026-03-30 06:42:01,GG,121,0.0,0.99,0,0,6177.82,0.01,0.0,0,73.96,0,0.02,BUY,UP
2026-03-30 10:42:03,2026-03-30 06:42:03,GG,123,0.0,0.99,0,0,6177.82,0.01,0.0,0,73.96,0,0.02,BUY,UP
2026-03-30 10:42:05,2026-03-30 06:42:05,GG,125,0.0,0.99,0,0,6177.82,0.01,0.0,0,73.96,0,0.01,BUY,UP
2026-03-30 10:42:06,2026-03-30 06:42:06,GG,126,0.0,0.99,0,0,6177.82,0.01,0.0,0,73.96,0,0.01,BUY,UP
2026-03-30 10:42:08,2026-03-30 06:42:08,GG,128,0.0,0.99,0,0,6177.82,0.01,0.0,0,73.96,0,0.01,BUY,UP
2026-03-30 10:42:09,2026-03-30 06:42:09,GG,129,0.0,0.99,0,0,6177.82,0.01,0.0,0,73.96,0,0.01,BUY,UP
2026-03-30 10:42:11,2026-03-30 06:42:11,GG,131,0.0,0.99,0,0,6177.82,0.01,0.0,0,73.96,0,0.01,BUY,UP
2026-03-30 10:42:13,2026-03-30 06:42:13,GG,133,0.0,0.99,0,0,6177.82,0.01,0.0,0,73.96,0,0.01,BUY,UP
2026-03-30 10:42:14,2026-03-30 06:42:14,GG,134,0.0,0.99,0,0,6177.82,0.01,0.0,0,73.96,0,0.01,BUY,UP
2026-03-30 10:42:16,2026-03-30 06:42:16,GG,136,0.0,0.99,0,0,6177.82,0.01,0.0,0,73.96,0,0.01,BUY,UP
2026-03-30 10:42:17,2026-03-30 06:42:17,GG,137,0.0,0.99,0,0,6177.82,0.01,0.0,0,73.96,0,0.01,BUY,UP
2026-03-30 10:42:19,2026-03-30 06:42:19,GG,139,0.0,0.99,0,0,6177.82,0.01,0.0,0,73.96,0,0.01,BUY,UP
2026-03-30 10:42:21,2026-03-30 06:42:21,GG,141,0.0,0.99,0,0,6177.82,0.01,0.0,0,73.96,0,0.01,BUY,UP
2026-03-30 10:42:22,2026-03-30 06:42:22,GG,142,0.0,0.99,0,0,6177.82,0.01,0.0,0,73.96,0,0.01,BUY,UP
2026-03-30 10:42:24,2026-03-30 06:42:24,GG,144,0.01,0.99,0.98,5.87,6177.82,0.01,0.99,0.98,73.96,773.19,0.02,BUY,UP
2026-03-30 10:42:25,2026-03-30 06:42:25,GG,145,0.01,0.99,0.98,6.56,6177.82,0.01,0.99,0.98,74.01,649.44,0.02,BUY,UP
2026-03-30 10:42:27,2026-03-30 06:42:27,GG,147,0.01,0.99,0.98,6.56,6177.82,0.01,0.99,0.98,73.96,649.44,0.02,BUY,UP
2026-03-30 10:42:29,2026-03-30 06:42:29,GG,149,0.01,0.99,0.98,6.51,6177.82,0.01,0.99,0.98,73.96,644.49,0.02,BUY,UP
2026-03-30 10:42:30,2026-03-30 06:42:30,GG,150,0.01,0.99,0.98,6.5,6177.82,0.01,0.99,0.98,73.96,442.22,0.02,BUY,UP
2026-03-30 10:42:32,2026-03-30 06:42:32,GG,152,0.01,0.99,0.98,5.33,6158.32,0.01,0.99,0.98,73.46,542.21,0.02,BUY,UP
2026-03-30 10:42:33,2026-03-30 06:42:33,GG,153,0.01,0.99,0.98,5.43,6158.32,0.01,0.99,0.98,73.46,537.26,0.02,BUY,UP
2026-03-30 10:42:35,2026-03-30 06:42:35,GG,155,0.01,0.99,0.98,5.43,6158.32,0.01,0.99,0.98,73.46,537.26,0.02,BUY,UP
2026-03-30 10:42:37,2026-03-30 06:42:37,GG,157,0.01,0.99,0.98,4.32,6158.32,0.01,0.99,0.98,73.46,427.37,0.02,BUY,UP
2026-03-30 10:42:38,2026-03-30 06:42:38,GG,158,0.01,0.99,0.98,5.52,6158.32,0.01,0.99,0.98,73.46,541.22,0.02,BUY,UP
2026-03-30 10:42:40,2026-03-30 06:42:40,GG,160,0.01,0.99,0.98,5.17,6158.32,0.01,0.99,0.98,73.46,516.47,0.02,BUY,UP
2026-03-30 10:42:41,2026-03-30 06:42:41,GG,161,0.01,0.99,0.98,5.07,6158.32,0.01,0.99,0.98,73.46,501.62,0.02,BUY,UP
2026-03-30 10:42:43,2026-03-30 06:42:43,GG,163,0.01,0.99,0.98,5.07,6158.32,0.01,0.99,0.98,73.46,501.62,0.02,BUY,UP
2026-03-30 10:42:45,2026-03-30 06:42:45,GG,165,0.01,0.99,0.98,5.12,6158.32,0.01,0.99,0.98,73.46,501.62,0.02,BUY,UP
2026-03-30 10:42:46,2026-03-30 06:42:46,GG,166,0.01,0.99,0.98,4.92,6158.32,0.01,0.99,0.98,73.46,486.77,0.02,BUY,UP
2026-03-30 10:42:48,2026-03-30 06:42:48,GG,168,0.01,0.99,0.98,4.92,6158.32,0.01,0.99,0.98,73.46,486.77,0.02,BUY,UP
2026-03-30 10:42:49,2026-03-30 06:42:49,GG,169,0.01,0.99,0.98,4.92,6158.32,0.01,0.99,0.98,73.46,486.77,0.02,BUY,UP
2026-03-30 10:42:51,2026-03-30 06:42:51,GG,171,0.01,0.99,0.98,4.87,6158.32,0.01,0.99,0.98,73.46,476.87,0.02,BUY,UP
2026-03-30 10:42:53,2026-03-30 06:42:53,GG,173,0.01,0.99,0.98,0.05,6643.32,0.01,0.99,0.98,88.46,4.95,0.02,BUY,UP
2026-03-30 10:42:54,2026-03-30 06:42:54,GG,174,0.0,0.99,0,0,6643.32,0.01,0.0,0,88.46,0,0.02,BUY,UP
2026-03-30 10:42:56,2026-03-30 06:42:56,GG,176,0.0,0.99,0,0,6643.32,0.01,0.0,0,88.46,0,0.02,BUY,UP
2026-03-30 10:42:57,2026-03-30 06:42:57,GG,177,0.0,0.99,0,0,6643.32,0.01,0.0,0,88.46,0,0.02,BUY,UP
2026-03-30 10:42:59,2026-03-30 06:42:59,GG,179,0.0,0.99,0,0,6643.32,0.01,0.0,0,88.46,0,0.02,BUY,UP
2026-03-30 10:43:01,2026-03-30 06:43:01,GG,181,0.0,0.99,0,0,6633.47,0.01,0.0,0,88.31,0,0.02,BUY,UP
2026-03-30 10:43:02,2026-03-30 06:43:02,GG,182,0.0,0.99,0,0,6633.47,0.01,0.0,0,88.31,0,0.02,BUY,UP
2026-03-30 10:43:04,2026-03-30 06:43:04,GG,184,0.0,0.99,0,0,6633.47,0.01,0.0,0,88.31,0,0.02,BUY,UP
2026-03-30 10:43:05,2026-03-30 06:43:05,GG,185,0.0,0.99,0,0,6633.47,0.01,0.0,0,88.31,0,0.02,BUY,UP
2026-03-30 10:43:07,2026-03-30 06:43:07,GG,187,0.0,0.99,0,0,6633.47,0.01,0.0,0,88.31,0,0.02,BUY,UP
2026-03-30 10:43:09,2026-03-30 06:43:09,GG,189,0.0,0.99,0,0,6633.47,0.01,0.0,0,88.31,0,0.02,BUY,UP
2026-03-30 10:43:10,2026-03-30 06:43:10,GG,190,0.0,0.99,0,0,6633.47,0.01,0.0,0,88.31,0,0.02,BUY,UP
2026-03-30 10:43:12,2026-03-30 06:43:12,GG,192,0.0,0.99,0,0,6633.47,0.01,0.0,0,88.31,0,0.02,BUY,UP
2026-03-30 10:43:13,2026-03-30 06:43:13,GG,193,0.0,0.99,0,0,6633.47,0.01,0.0,0,88.31,0,0.02,BUY,UP
2026-03-30 10:43:15,2026-03-30 06:43:15,GG,195,0.0,0.99,0,0,6633.47,0.01,0.0,0,88.31,0,0.02,BUY,UP
2026-03-30 10:43:17,2026-03-30 06:43:17,GG,197,0.0,0.99,0,0,6633.47,0.01,0.0,0,88.31,0,0.02,BUY,UP
2026-03-30 10:43:18,2026-03-30 06:43:18,GG,198,0.0,0.99,0,0,6633.47,0.01,0.0,0,88.31,0,0.02,BUY,UP
2026-03-30 10:43:20,2026-03-30 06:43:20,GG,200,0.0,0.99,0,0,6633.47,0.01,0.0,0,88.31,0,0.02,BUY,UP
2026-03-30 10:43:21,2026-03-30 06:43:21,GG,201,0.0,0.99,0,0,6633.47,0.01,0.0,0,88.31,0,0.02,BUY,UP
2026-03-30 10:43:23,2026-03-30 06:43:23,GG,203,0.0,0.99,0,0,6633.47,0.01,0.0,0,88.31,0,0.02,BUY,UP
2026-03-30 10:43:25,2026-03-30 06:43:25,GG,205,0.0,0.99,0,0,6633.47,0.01,0.0,0,88.31,0,0.02,BUY,UP
2026-03-30 10:43:26,2026-03-30 06:43:26,GG,206,0.0,0.99,0,0,6633.47,0.01,0.0,0,88.31,0,0.02,BUY,UP
2026-03-30 10:43:28,2026-03-30 06:43:28,GG,208,0.0,0.99,0,0,6633.47,0.01,0.0,0,88.31,0,0.02,BUY,UP
2026-03-30 10:43:29,2026-03-30 06:43:29,GG,209,0.002,0.99,0.988,1.36,6633.47,0.01,0.998,0.988,88.31,676.64,0.02,BUY,UP
2026-03-30 10:43:31,2026-03-30 06:43:31,GG,211,0.001,0.999,0.998,2.24,7059.59,0.001,0.999,0.998,79.79,1598.73,0.02,BUY,UP
2026-03-30 10:43:33,2026-03-30 06:43:33,GG,213,0.001,0.999,0.998,2.68,7602.51,0.001,0.999,0.998,72.97,1965.63,0.02,BUY,UP
2026-03-30 10:43:34,2026-03-30 06:43:34,GG,214,0.001,0.999,0.998,1.65,7602.51,0.001,0.999,0.998,72.97,1551.33,0.02,BUY,UP
2026-03-30 10:43:36,2026-03-30 06:43:36,GG,216,0.001,0.999,0.998,1.84,7602.51,0.001,0.999,0.998,72.97,1771.11,0.02,BUY,UP
2026-03-30 10:43:38,2026-03-30 06:43:38,GG,218,0.001,0.999,0.998,2.94,7852.26,0.001,0.999,0.998,73.22,2219.98,0.02,BUY,UP
2026-03-30 10:43:39,2026-03-30 06:43:39,GG,219,0.001,0.999,0.998,2.9,7852.26,0.001,0.999,0.998,73.22,2200.0,0.02,BUY,UP
2026-03-30 10:43:41,2026-03-30 06:43:41,GG,221,0.001,0.999,0.998,2.84,7852.26,0.001,0.999,0.998,73.22,2170.03,0.02,BUY,UP
2026-03-30 10:43:42,2026-03-30 06:43:42,GG,222,0.001,0.999,0.998,2.39,7852.26,0.001,0.999,0.998,73.22,2185.61,0.02,BUY,UP
2026-03-30 10:43:44,2026-03-30 06:43:44,GG,224,0.001,0.999,0.998,2.33,7852.26,0.001,0.999,0.998,73.22,2155.64,0.02,BUY,UP
2026-03-30 10:43:46,2026-03-30 06:43:46,GG,226,0.001,0.999,0.998,2.27,7852.26,0.001,0.999,0.998,73.22,2125.67,0.02,BUY,UP
2026-03-30 10:43:47,2026-03-30 06:43:47,GG,227,0.001,0.999,0.998,2.21,7852.26,0.001,0.999,0.998,73.22,2095.7,0.02,BUY,UP
2026-03-30 10:43:49,2026-03-30 06:43:49,GG,229,0.001,0.999,0.998,2.33,7852.26,0.001,0.999,0.998,73.22,2155.55,0.02,BUY,UP
2026-03-30 10:43:50,2026-03-30 06:43:50,GG,230,0.001,0.999,0.998,2.29,7852.26,0.001,0.999,0.998,73.22,2125.58,0.02,BUY,UP
2026-03-30 10:43:52,2026-03-30 06:43:52,GG,232,0.001,0.999,0.998,2.21,7852.26,0.001,0.999,0.998,73.22,2095.61,0.02,BUY,UP
2026-03-30 10:43:54,2026-03-30 06:43:54,GG,234,0.001,0.999,0.998,2.16,7852.26,0.001,0.999,0.998,73.22,2155.81,0.02,BUY,UP
2026-03-30 10:43:55,2026-03-30 06:43:55,GG,235,0.001,0.999,0.998,1.65,7852.26,0.001,0.999,0.998,73.27,1646.29,0.02,BUY,UP
2026-03-30 10:43:57,2026-03-30 06:43:57,GG,237,0.001,0.999,0.998,1.62,7852.26,0.001,0.999,0.998,73.22,1616.29,0.02,BUY,UP
2026-03-30 10:43:58,2026-03-30 06:43:58,GG,238,0.001,0.999,0.998,1.6,7852.26,0.001,0.999,0.998,73.22,1586.29,0.02,BUY,UP
2026-03-30 10:44:00,2026-03-30 06:44:00,GG,240,0.001,0.999,0.998,1.55,7558.26,0.001,0.999,0.998,67.22,1551.3,0.02,BUY,UP
