timestamp_et,sequence_type,seconds_elapsed,up_ask,up_liq_$,down_ask,down_liq_$,candle_outcome
2026-03-31 11:10:02,GG,2,0.999,4230.26,0.999,2286.55,UP
2026-03-31 11:10:04,GG,4,0.999,4230.26,0.999,2286.55,UP
2026-03-31 11:10:05,GG,5,0.999,4230.26,0.999,2281.55,UP
2026-03-31 11:10:06,GG,6,0.999,4230.26,0.999,2281.55,UP
2026-03-31 11:10:08,GG,8,0.999,4768.82,0.999,2281.55,UP
2026-03-31 11:10:09,GG,9,0.999,4768.82,0.999,3781.84,UP
2026-03-31 11:10:10,GG,10,0.999,4768.82,0.999,3972.11,UP
2026-03-31 11:10:12,GG,12,0.999,4768.82,0.999,3972.11,UP
2026-03-31 11:10:13,GG,13,0.999,4768.82,0.999,3910.78,UP
2026-03-31 11:10:14,GG,14,0.999,4768.82,0.999,3910.78,UP
2026-03-31 11:10:16,GG,16,0.999,4768.82,0.999,3910.78,UP
2026-03-31 11:10:17,GG,17,0.999,4768.82,0.999,3605.77,UP
2026-03-31 11:10:18,GG,18,0.999,4768.82,0.999,3718.74,UP
2026-03-31 11:10:20,GG,20,0.999,4768.82,0.999,3718.74,UP
2026-03-31 11:10:21,GG,21,0.999,4768.82,0.999,3714.8,UP
2026-03-31 11:10:23,GG,23,0.999,4768.82,0.999,3665.45,UP
2026-03-31 11:10:24,GG,24,0.999,4768.82,0.999,3665.45,UP
2026-03-31 11:10:25,GG,25,0.999,4768.82,0.999,3645.63,UP
2026-03-31 11:10:27,GG,27,0.999,4778.81,0.999,3655.62,UP
2026-03-31 11:10:28,GG,28,0.999,4788.8,0.999,3793.15,UP
2026-03-31 11:10:29,GG,29,0.999,4788.8,0.999,4005.71,UP
2026-03-31 11:10:31,GG,31,0.999,4788.8,0.999,3999.7,UP
2026-03-31 11:10:32,GG,32,0.999,4788.8,0.999,3983.7,UP
2026-03-31 11:10:33,GG,33,0.999,4788.8,0.999,3983.7,UP
2026-03-31 11:10:35,GG,35,0.999,4250.24,0.999,3984.11,UP
2026-03-31 11:10:36,GG,36,0.999,4250.24,0.999,3973.97,UP
2026-03-31 11:10:37,GG,37,0.999,4255.19,0.999,3973.97,UP
2026-03-31 11:10:39,GG,39,0.999,4250.24,0.999,3924.32,UP
2026-03-31 11:10:40,GG,40,0.999,4250.24,0.999,3924.32,UP
2026-03-31 11:10:42,GG,42,0.999,4250.24,0.999,3924.32,UP
2026-03-31 11:10:43,GG,43,0.999,4250.24,0.999,3924.32,UP
2026-03-31 11:10:44,GG,44,0.999,4250.24,0.999,3923.93,UP
2026-03-31 11:10:46,GG,46,0.999,4250.24,0.999,3923.93,UP
2026-03-31 11:10:47,GG,47,0.999,4250.24,0.999,3923.93,UP
2026-03-31 11:10:48,GG,48,0.999,4250.24,0.999,3923.93,UP
2026-03-31 11:10:50,GG,50,0.999,4250.24,0.999,3923.93,UP
2026-03-31 11:10:51,GG,51,0.999,4250.24,0.999,3923.93,UP
2026-03-31 11:10:53,GG,53,0.999,4250.24,0.999,3923.93,UP
2026-03-31 11:10:54,GG,54,0.999,4250.24,0.999,3922.92,UP
2026-03-31 11:10:55,GG,55,0.999,4250.24,0.999,3948.28,UP
2026-03-31 11:10:57,GG,57,0.999,4250.24,0.999,3948.28,UP
2026-03-31 11:10:58,GG,58,0.999,4250.24,0.999,3948.08,UP
2026-03-31 11:10:59,GG,59,0.999,4250.24,0.999,3948.08,UP
2026-03-31 11:11:01,GG,61,0.999,4250.24,0.999,4034.3,UP
2026-03-31 11:11:02,GG,62,0.999,4250.24,0.999,4034.3,UP
2026-03-31 11:11:03,GG,63,0.999,4250.24,0.999,4009.3,UP
2026-03-31 11:11:05,GG,65,0.999,4250.24,0.999,4008.3,UP
2026-03-31 11:11:06,GG,66,0.999,4788.8,0.999,4008.3,UP
2026-03-31 11:11:07,GG,67,0.999,4788.8,0.999,4035.62,UP
2026-03-31 11:11:09,GG,69,0.999,4788.8,0.999,2721.69,UP
2026-03-31 11:11:10,GG,70,0.999,4788.8,0.999,4039.05,UP
2026-03-31 11:11:12,GG,72,0.999,3798.8,0.999,3750.25,UP
2026-03-31 11:11:13,GG,73,0.999,3798.8,0.999,2227.77,UP
2026-03-31 11:11:14,GG,74,0.999,3798.8,0.999,2227.77,UP
2026-03-31 11:11:16,GG,76,0.999,3798.8,0.999,2431.57,UP
2026-03-31 11:11:17,GG,77,0.999,3798.8,0.999,2227.77,UP
2026-03-31 11:11:18,GG,78,0.999,3798.8,0.999,2227.77,UP
2026-03-31 11:11:20,GG,80,0.999,3798.8,0.999,2177.82,UP
2026-03-31 11:11:21,GG,81,0.999,3798.8,0.999,2145.85,UP
2026-03-31 11:11:23,GG,83,0.999,3798.8,0.999,2145.85,UP
2026-03-31 11:11:24,GG,84,0.999,3798.8,0.999,2145.85,UP
2026-03-31 11:11:25,GG,85,0.999,3798.8,0.999,2145.85,UP
2026-03-31 11:11:27,GG,87,0.999,3798.8,0.999,2145.85,UP
2026-03-31 11:11:28,GG,88,0.999,3798.8,0.999,2145.85,UP
2026-03-31 11:11:29,GG,89,0.999,3798.8,0.999,2145.85,UP
2026-03-31 11:11:31,GG,91,0.999,3798.8,0.999,2145.85,UP
2026-03-31 11:11:32,GG,92,0.999,3798.8,0.999,2113.88,UP
