timestamp_et,sequence_type,seconds_elapsed,up_bid,up_ask,up_bid_liq,up_ask_liq,up_last,down_bid,down_ask,down_bid_liq,down_ask_liq,down_last,candle_outcome
2026-04-01 07:25:58,RR,58,0.001,0.999,33.13,3375.89,0.76,0.001,0.999,31.31,3399.82,0.239,PENDING
2026-04-01 07:26:00,RR,60,0.001,0.999,33.13,3375.69,0.76,0.001,0.999,31.51,3399.82,0.239,PENDING
2026-04-01 07:26:01,RR,61,0.001,0.999,33.13,3375.89,0.73,0.001,0.999,31.31,3399.82,0.3,PENDING
2026-04-01 07:26:03,RR,63,0.001,0.999,33.13,3356.29,0.662,0.001,0.999,30.91,3399.82,0.38,PENDING
2026-04-01 07:26:04,RR,64,0.001,0.999,33.13,3356.29,0.626,0.001,0.999,30.91,3399.82,0.38,PENDING
2026-04-01 07:26:06,RR,66,0.001,0.999,33.13,3160.29,0.63,0.001,0.999,26.91,3399.82,0.38,PENDING
2026-04-01 07:26:07,RR,67,0.001,0.999,33.13,3165.24,0.63,0.001,0.999,26.96,3399.82,0.38,PENDING
2026-04-01 07:26:09,RR,69,0.001,0.999,33.13,3170.19,0.63,0.001,0.999,27.01,3399.82,0.38,PENDING
2026-04-01 07:26:10,RR,70,0.001,0.999,33.13,3326.61,0.63,0.001,0.999,28.59,3399.82,0.37,PENDING
2026-04-01 07:26:12,RR,72,0.001,0.999,33.13,3326.61,0.65,0.001,0.999,28.59,3399.82,0.36,PENDING
2026-04-01 07:26:13,RR,73,0.001,0.999,33.13,3326.61,0.65,0.001,0.999,28.54,3399.82,0.36,PENDING
2026-04-01 07:26:15,RR,75,0.001,0.999,33.13,3321.66,0.65,0.001,0.999,28.54,3399.82,0.37,PENDING
2026-04-01 07:26:17,RR,77,0.001,0.999,33.13,3321.66,0.65,0.001,0.999,28.54,3399.82,0.37,PENDING
2026-04-01 07:26:18,RR,78,0.001,0.999,33.13,3321.66,0.63,0.001,0.999,28.54,3399.82,0.426,PENDING
2026-04-01 07:26:20,RR,80,0.001,0.999,33.13,3321.66,0.63,0.001,0.999,28.59,3399.82,0.388,PENDING
2026-04-01 07:26:21,RR,81,0.001,0.999,33.13,3326.61,0.657,0.001,0.999,28.59,3399.82,0.388,PENDING
2026-04-01 07:26:23,RR,83,0.001,0.999,33.13,3326.61,0.65,0.001,0.999,28.59,3399.82,0.388,PENDING
2026-04-01 07:26:24,RR,84,0.001,0.999,33.13,3321.66,0.72,0.001,0.999,28.54,3399.82,0.27,PENDING
2026-04-01 07:26:26,RR,86,0.001,0.999,33.18,3341.46,0.72,0.001,0.999,28.69,3399.82,0.24,PENDING
2026-04-01 07:26:27,RR,87,0.001,0.999,33.13,3336.51,0.72,0.001,0.999,32.69,3399.82,0.24,PENDING
2026-04-01 07:26:29,RR,89,0.001,0.999,33.13,3532.51,0.72,0.001,0.999,32.69,3399.82,0.24,PENDING
2026-04-01 07:26:30,RR,90,0.001,0.999,33.13,3532.11,0.72,0.001,0.999,39.09,3105.82,0.27,PENDING
2026-04-01 07:26:32,RR,92,0.001,0.999,27.13,3826.11,0.741,0.001,0.999,39.09,3105.82,0.26,PENDING
2026-04-01 07:26:33,RR,93,0.001,0.999,27.13,3738.91,0.8,0.001,0.999,36.29,3105.82,0.2,PENDING
2026-04-01 07:26:35,RR,95,0.001,0.999,27.13,3542.31,0.81,0.001,0.999,32.89,3105.82,0.2,PENDING
2026-04-01 07:26:37,RR,97,0.001,0.999,27.13,3739.11,0.81,0.001,0.999,38.69,3105.82,0.2,PENDING
2026-04-01 07:26:38,RR,98,0.001,0.999,33.13,3512.71,0.78,0.001,0.999,32.49,3399.82,0.22,PENDING
2026-04-01 07:26:40,RR,100,0.001,0.999,33.13,3512.71,0.78,0.001,0.999,32.49,3399.82,0.22,PENDING
2026-04-01 07:26:41,RR,101,0.001,0.999,33.13,3512.71,0.78,0.001,0.999,32.49,3399.82,0.22,PENDING
2026-04-01 07:26:43,RR,103,0.001,0.999,33.13,3512.71,0.78,0.001,0.999,32.49,3399.82,0.22,PENDING
2026-04-01 07:26:44,RR,104,0.001,0.999,33.13,3512.71,0.78,0.001,0.999,32.49,3399.82,0.222,PENDING
2026-04-01 07:26:46,RR,106,0.001,0.999,33.13,3337.51,0.82,0.001,0.999,27.49,3399.82,0.222,PENDING
2026-04-01 07:26:47,RR,107,0.001,0.999,33.13,3238.11,0.82,0.001,0.999,27.09,3399.82,0.16,PENDING
2026-04-01 07:26:49,RR,109,0.001,0.999,33.13,3321.39,0.82,0.001,0.999,29.14,3399.82,0.16,PENDING
2026-04-01 07:26:50,RR,110,0.001,0.999,33.13,3498.99,0.82,0.001,0.999,31.54,3399.82,0.16,PENDING
2026-04-01 07:26:52,RR,112,0.001,0.999,33.13,3498.99,0.818,0.001,0.999,31.54,3399.82,0.16,PENDING
2026-04-01 07:26:54,RR,114,0.001,0.999,33.13,3301.99,0.828,0.001,0.999,28.54,3399.82,0.18,PENDING
2026-04-01 07:26:55,RR,115,0.001,0.999,33.13,3512.71,0.76,0.001,0.999,32.49,3399.82,0.247,PENDING
2026-04-01 07:26:57,RR,117,0.001,0.999,33.13,3512.71,0.76,0.001,0.999,32.49,3399.82,0.246,PENDING
2026-04-01 07:26:58,RR,118,0.001,0.999,33.13,3512.71,0.76,0.001,0.999,32.49,3399.82,0.246,PENDING
2026-04-01 07:27:00,RR,120,0.001,0.999,32.93,3502.91,0.76,0.001,0.999,32.29,3390.02,0.25,PENDING
2026-04-01 07:27:01,RR,121,0.001,0.999,32.93,3228.51,0.851,0.001,0.999,27.69,3390.02,0.15,PENDING
2026-04-01 07:27:03,RR,123,0.001,0.999,32.93,3223.66,0.855,0.001,0.999,26.54,3390.02,0.143,PENDING
2026-04-01 07:27:04,RR,124,0.001,0.999,32.93,3224.66,0.859,0.001,0.999,25.54,3390.02,0.143,PENDING
2026-04-01 07:27:06,RR,126,0.001,0.999,32.93,3224.66,0.859,0.001,0.999,25.54,3390.02,0.14,PENDING
2026-04-01 07:27:07,RR,127,0.001,0.999,32.93,3219.76,0.859,0.001,0.999,25.44,3390.02,0.14,PENDING
2026-04-01 07:27:09,RR,129,0.001,0.999,32.93,3200.16,0.859,0.001,0.999,25.04,3390.02,0.14,PENDING
2026-04-01 07:27:11,RR,131,0.001,0.999,33.93,3200.16,0.858,0.001,0.999,26.04,3489.02,0.14,PENDING
2026-04-01 07:27:12,RR,132,0.001,0.999,33.93,3318.96,0.86,0.001,0.999,26.24,3489.02,0.14,PENDING
2026-04-01 07:27:14,RR,134,0.001,0.999,32.93,3378.48,0.886,0.001,0.999,28.05,3390.02,0.113,PENDING
2026-04-01 07:27:15,RR,135,0.001,0.999,32.93,3378.48,0.886,0.001,0.999,28.05,3390.02,0.12,PENDING
2026-04-01 07:27:17,RR,137,0.001,0.999,32.93,3379.48,0.889,0.001,0.999,27.05,3390.02,0.12,PENDING
2026-04-01 07:27:18,RR,138,0.001,0.999,32.93,3379.48,0.889,0.001,0.999,27.05,3390.02,0.12,PENDING
2026-04-01 07:27:20,RR,140,0.001,0.999,32.93,3398.88,0.889,0.001,0.999,27.65,3390.02,0.12,PENDING
2026-04-01 07:27:21,RR,141,0.001,0.999,32.93,3399.08,0.889,0.001,0.999,27.45,3390.02,0.109,PENDING
2026-04-01 07:27:23,RR,143,0.001,0.999,32.93,3593.08,0.889,0.001,0.999,33.45,3390.02,0.109,PENDING
2026-04-01 07:27:25,RR,145,0.001,0.999,32.93,3593.28,0.89,0.001,0.999,33.25,3390.02,0.11,PENDING
2026-04-01 07:27:26,RR,146,0.001,0.999,32.93,3593.28,0.89,0.001,0.999,33.25,3390.02,0.107,PENDING
2026-04-01 07:27:28,RR,148,0.001,0.999,32.93,3593.28,0.899,0.001,0.999,33.25,3390.02,0.107,PENDING
2026-04-01 07:27:29,RR,149,0.001,0.999,32.93,3593.28,0.899,0.001,0.999,33.36,3390.02,0.107,PENDING
2026-04-01 07:27:31,RR,151,0.001,0.999,32.63,3588.82,0.899,0.001,0.999,39.01,3081.32,0.106,PENDING
2026-04-01 07:27:32,RR,152,0.001,0.999,26.63,3863.02,0.899,0.001,0.999,39.01,3081.32,0.106,PENDING
2026-04-01 07:27:34,RR,154,0.001,0.999,26.63,3492.44,0.899,0.001,0.999,27.44,3081.32,0.106,PENDING
2026-04-01 07:27:35,RR,155,0.001,0.999,26.63,3669.02,0.87,0.001,0.999,34.01,3180.32,0.13,PENDING
2026-04-01 07:27:37,RR,157,0.001,0.999,27.63,4159.02,0.87,0.001,0.999,43.01,3180.32,0.14,PENDING
2026-04-01 07:27:39,RR,159,0.001,0.999,27.63,3867.02,0.87,0.001,0.999,40.01,3180.32,0.13,PENDING
2026-04-01 07:27:40,RR,160,0.001,0.999,27.63,4081.42,0.87,0.001,0.999,40.61,3180.32,0.13,PENDING
2026-04-01 07:27:42,RR,162,0.001,0.999,27.63,4275.42,0.87,0.001,0.999,46.61,3180.32,0.13,PENDING
2026-04-01 07:27:43,RR,163,0.001,0.999,27.63,4062.02,0.87,0.001,0.999,40.01,3180.32,0.13,PENDING
2026-04-01 07:27:45,RR,165,0.001,0.999,27.63,4062.02,0.87,0.001,0.999,40.01,3180.32,0.13,PENDING
2026-04-01 07:27:46,RR,166,0.001,0.999,27.63,4081.62,0.87,0.001,0.999,40.41,3180.32,0.13,PENDING
2026-04-01 07:27:48,RR,168,0.001,0.999,26.63,3690.44,0.917,0.001,0.999,29.44,3081.32,0.071,PENDING
2026-04-01 07:27:49,RR,169,0.001,0.999,26.63,4188.38,0.94,0.001,0.999,15.67,3081.32,0.06,PENDING
2026-04-01 07:27:51,RR,171,0.001,0.999,26.63,3509.47,0.94,0.001,0.999,26.3,3081.32,0.06,PENDING
2026-04-01 07:27:52,RR,172,0.001,0.999,26.63,3684.82,0.94,0.001,0.999,46.7,3081.32,0.06,PENDING
2026-04-01 07:27:54,RR,174,0.001,0.999,26.63,4188.38,0.94,0.001,0.999,45.65,3081.32,0.06,PENDING
2026-04-01 07:27:55,RR,175,0.001,0.999,26.63,3592.54,0.92,0.001,0.999,26.24,3081.32,0.075,PENDING
2026-04-01 07:27:57,RR,177,0.001,0.999,26.63,3501.16,0.9,0.001,0.999,26.72,3081.32,0.08,PENDING
2026-04-01 07:27:59,RR,179,0.001,0.999,26.63,3500.96,0.9,0.001,0.999,26.92,3081.32,0.08,PENDING
2026-04-01 07:28:00,RR,180,0.001,0.999,26.63,3501.16,0.91,0.001,0.999,41.69,3081.32,0.08,PENDING
2026-04-01 07:28:02,RR,182,0.001,0.999,27.63,4087.34,0.921,0.001,0.999,27.72,3180.32,0.1,PENDING
2026-04-01 07:28:03,RR,183,0.001,0.999,27.63,3502.56,0.905,0.001,0.999,37.09,3180.32,0.1,PENDING
2026-04-01 07:28:05,RR,185,0.001,0.999,27.63,3600.56,0.91,0.001,0.999,37.09,3180.32,0.1,PENDING
2026-04-01 07:28:06,RR,186,0.001,0.999,27.63,3600.66,0.91,0.001,0.999,27.22,3180.32,0.09,PENDING
2026-04-01 07:28:08,RR,188,0.001,0.999,27.63,3600.76,0.91,0.001,0.999,27.04,3180.32,0.09,PENDING
2026-04-01 07:28:10,RR,190,0.001,0.999,27.63,3788.94,0.91,0.001,0.999,31.04,3180.32,0.086,PENDING
2026-04-01 07:28:11,RR,191,0.001,0.999,27.63,3796.78,0.914,0.001,0.999,31.1,3180.32,0.084,PENDING
2026-04-01 07:28:13,RR,193,0.001,0.999,27.63,3718.58,0.914,0.001,0.999,29.0,3180.32,0.084,PENDING
2026-04-01 07:28:14,RR,194,0.001,0.999,27.63,3626.8,0.914,0.001,0.999,39.37,3180.32,0.084,PENDING
2026-04-01 07:28:16,RR,196,0.001,0.999,27.63,3811.02,0.914,0.001,0.999,33.8,3180.32,0.063,PENDING
2026-04-01 07:28:17,RR,197,0.001,0.999,27.63,3607.01,0.914,0.001,0.999,27.87,3180.32,0.063,PENDING
2026-04-01 07:28:19,RR,199,0.001,0.999,27.63,3970.86,0.914,0.001,0.999,39.52,3180.32,0.063,PENDING
2026-04-01 07:28:20,RR,200,0.001,0.999,27.63,3885.51,0.914,0.001,0.999,38.52,3180.32,0.063,PENDING
2026-04-01 07:28:22,RR,202,0.001,0.999,27.63,3312.07,0.914,0.001,0.999,22.81,3180.32,0.063,PENDING
2026-04-01 07:28:23,RR,203,0.001,0.999,27.63,3312.09,0.914,0.001,0.999,22.79,3180.32,0.061,PENDING
2026-04-01 07:28:25,RR,205,0.001,0.999,27.63,2933.59,0.95,0.001,0.999,15.01,3180.32,0.061,PENDING
2026-04-01 07:28:27,RR,207,0.001,0.999,26.63,3812.8,0.97,0.001,0.999,25.32,3081.32,0.061,PENDING
2026-04-01 07:28:28,RR,208,0.001,0.999,26.63,4202.83,0.98,0.001,0.999,40.75,3081.32,0.021,PENDING
2026-04-01 07:28:30,RR,210,0.001,0.999,26.63,4159.43,0.979,0.001,0.999,39.6,3081.32,0.022,PENDING
2026-04-01 07:28:31,RR,211,0.001,0.999,26.63,4024.57,0.979,0.001,0.999,34.26,3081.32,0.022,PENDING
2026-04-01 07:28:33,RR,213,0.001,0.999,26.63,3502.44,0.98,0.001,0.999,13.52,3081.32,0.022,PENDING
2026-04-01 07:28:34,RR,214,0.001,0.999,26.63,3789.63,0.98,0.001,0.999,21.97,3081.32,0.022,PENDING
2026-04-01 07:28:36,RR,216,0.001,0.999,26.63,3785.61,0.984,0.001,0.999,22.86,3081.32,0.022,PENDING
2026-04-01 07:28:37,RR,217,0.001,0.999,26.63,3779.43,0.99,0.001,0.999,22.26,3081.32,0.022,PENDING
2026-04-01 07:28:39,RR,219,0.001,0.999,26.63,3545.7,0.99,0.001,0.999,19.54,3081.32,0.022,PENDING
2026-04-01 07:28:40,RR,220,0.001,0.999,26.63,3243.55,0.99,0.001,0.999,17.14,3081.32,0.022,PENDING
2026-04-01 07:28:42,RR,222,0.001,0.999,26.63,3477.19,0.99,0.001,0.999,19.14,3081.32,0.022,PENDING
2026-04-01 07:28:43,RR,223,0.001,0.999,26.63,3576.19,0.99,0.001,0.999,20.4,3081.32,0.022,PENDING
2026-04-01 07:28:45,RR,225,0.001,0.999,26.63,3762.18,0.99,0.001,0.999,22.38,3081.32,0.01,PENDING
2026-04-01 07:28:47,RR,227,0.001,0.999,26.63,2296.42,0.99,0.001,0.999,6.67,3081.32,0.01,PENDING
2026-04-01 07:28:48,RR,228,0.001,0.999,26.63,2296.33,0.99,0.001,0.999,6.67,3081.32,0.01,PENDING
2026-04-01 07:28:50,RR,230,0.001,0.999,26.63,2296.33,0.989,0.001,0.999,6.67,3081.32,0.01,PENDING
2026-04-01 07:28:51,RR,231,0.001,0.999,26.63,2296.33,0.99,0.001,0.999,6.67,3081.32,0.01,PENDING
2026-04-01 07:28:53,RR,233,0.001,0.999,26.63,2296.33,0.983,0.001,0.999,6.67,3081.32,0.01,PENDING
2026-04-01 07:28:54,RR,234,0.001,0.999,26.63,2296.33,0.99,0.001,0.999,6.67,3081.32,0.01,PENDING
2026-04-01 07:28:56,RR,236,0.001,0.999,26.63,2198.45,0.99,0.001,0.999,4.55,3081.32,0.01,PENDING
2026-04-01 07:28:57,RR,237,0.001,0.999,26.63,2198.45,0.99,0.001,0.999,4.55,3081.32,0.01,PENDING
2026-04-01 07:28:59,RR,239,0.001,0.999,26.63,2198.45,0.99,0.001,0.999,4.55,3081.32,0.01,PENDING
2026-04-01 07:29:00,RR,240,0.001,0.999,20.63,2198.45,0.99,0.001,0.999,4.55,2601.02,0.01,PENDING
