timestamp_et,sequence_type,seconds_elapsed,up_ask,up_liq_$,down_ask,down_liq_$,candle_outcome
2026-03-31 12:10:02,GG,2,0.99,4469.99,0.99,492.79,PENDING
2026-03-31 12:10:03,GG,3,0.99,4469.99,0.99,457.43,PENDING
2026-03-31 12:10:05,GG,5,0.99,4469.99,0.99,378.23,PENDING
2026-03-31 12:10:06,GG,6,0.99,4469.99,0.0,0,PENDING
2026-03-31 12:10:08,GG,8,0.99,4469.99,0.0,0,PENDING
2026-03-31 12:10:09,GG,9,0.99,4469.99,0.0,0,PENDING
2026-03-31 12:10:10,GG,10,0.99,4370.99,0.0,0,PENDING
2026-03-31 12:10:12,GG,12,0.99,4370.99,0.0,0,PENDING
2026-03-31 12:10:13,GG,13,0.99,4370.99,0.0,0,PENDING
2026-03-31 12:10:14,GG,14,0.99,4370.99,0.991,1700.56,PENDING
2026-03-31 12:10:16,GG,16,0.99,4370.99,0.999,1865.92,PENDING
2026-03-31 12:10:17,GG,17,0.999,3813.58,0.999,1840.87,PENDING
2026-03-31 12:10:18,GG,18,0.999,3387.88,0.999,2340.27,PENDING
2026-03-31 12:10:20,GG,20,0.999,3831.98,0.999,3668.91,PENDING
2026-03-31 12:10:21,GG,21,0.999,3881.93,0.999,3673.88,PENDING
2026-03-31 12:10:23,GG,23,0.999,4131.68,0.999,3923.63,PENDING
2026-03-31 12:10:24,GG,24,0.999,4131.68,0.999,3881.89,PENDING
2026-03-31 12:10:25,GG,25,0.999,4131.68,0.999,3881.89,PENDING
2026-03-31 12:10:27,GG,27,0.999,4131.68,0.999,3881.89,PENDING
2026-03-31 12:10:28,GG,28,0.999,4131.68,0.999,2835.04,PENDING
2026-03-31 12:10:29,GG,29,0.999,4131.68,0.999,2835.04,PENDING
2026-03-31 12:10:31,GG,31,0.999,4131.68,0.999,2835.04,PENDING
2026-03-31 12:10:32,GG,32,0.999,4131.68,0.999,2835.04,PENDING
2026-03-31 12:10:33,GG,33,0.999,4131.68,0.999,2835.04,PENDING
2026-03-31 12:10:35,GG,35,0.999,4131.68,0.999,2820.19,PENDING
